date,open,high,low,close,volume
2021-01-04,38220,38570,38150,38570,1147400
2021-01-05,38370,39210,38240,38990,967500
2021-01-06,39320,39320,38590,38790,995500
2021-01-07,38540,38760,38270,38630,1118100
2021-01-08,38630,39290,38630,38960,1277600
2021-01-11,39020,40410,39020,40350,1504500
2021-01-12,40350,40410,39950,40350,1352600
2021-01-13,40350,40800,40310,40350,1101300
2021-01-14,40350,41030,40290,40900,1433000
2021-01-15,40930,41030,40700,40870,845000
2021-01-18,40870,40930,40350,40410,768800
2021-01-19,40200,40410,37740,38370,1659900
2021-01-20,38690,39270,37100,39270,1682900
2021-01-21,39820,40260,39270,39970,1034000
2021-01-22,39970,40730,39920,40670,1422700
2021-01-25,40700,42330,40670,42210,2134100
2021-01-26,42500,42700,41590,42210,1356200
2021-01-27,42050,43140,41920,42700,2106900
2021-01-28,40140,41630,39720,39720,1843300
2021-01-29,39490,42430,38050,42430,2812400
2021-02-01,41560,41860,39490,39550,2508200
2021-02-02,39320,41030,38540,40930,1400700
2021-02-03,40930,41350,39680,40770,1798800
2021-02-04,40770,41860,40140,41100,1597800
2021-02-05,41100,41990,40930,41730,1479700
2021-02-08,41560,41660,40240,41100,1952500
2021-02-09,40930,41560,40290,41410,1326800
2021-02-17,41730,44130,41730,44130,2121400
2021-02-18,44130,44740,43520,44610,1550600
2021-02-19,44160,44440,43810,44010,727200
2021-02-22,43810,44100,43240,43810,996100
2021-02-23,43650,44380,42530,43550,1867800
2021-02-24,43810,43980,42700,42780,1009200
2021-02-25,43170,43430,42570,43390,659600
2021-02-26,42700,43390,42570,43170,1163300
2021-03-01,43810,43810,42840,43110,1200200
2021-03-02,43330,43550,43010,43430,571000
2021-03-03,43750,43810,43430,43550,755600
2021-03-04,43610,43710,41560,42470,893000
2021-03-05,42300,42330,41690,42280,844200
2021-03-08,42280,42630,41790,41830,750000
2021-03-09,41560,41560,40900,40960,1485600
2021-03-10,41260,41790,40610,41730,724600
2021-03-11,42280,42500,42050,42370,513500
2021-03-12,42530,42530,41730,41920,414300
2021-03-15,41920,42810,41760,42430,766800
2021-03-16,42430,42700,42080,42600,605800
2021-03-17,42700,42700,42470,42470,521000
2021-03-18,42700,42780,39970,42730,914000
2021-03-19,42530,42700,42210,42530,376700
2021-03-22,42470,42530,42050,42180,377300
2021-03-23,41890,42210,41560,41890,625000
2021-03-24,41410,41860,40960,41540,528300
2021-03-25,41410,41830,41160,41200,506500
2021-03-26,41100,41560,39970,41560,585900
2021-03-29,41690,42180,41320,41590,870000
2021-03-30,41590,41860,41260,41370,318600
2021-03-31,41370,41730,41130,41470,326800
2021-04-01,41560,43010,41100,42940,1239000
2021-04-02,43450,43480,42940,43110,796700
2021-04-05,43480,43480,42750,42880,364100
2021-04-06,42700,43330,42500,42630,1035200
2021-04-07,42400,43010,42240,43010,327200
2021-04-08,43010,43010,42700,42840,310500
2021-04-09,42840,42840,42470,42630,464700
2021-04-12,42630,43170,42530,43140,852600
2021-04-13,43240,44010,42910,43140,1232700
2021-04-14,42700,43300,42700,43300,472400
2021-04-15,43360,43780,42750,42750,1036700
2021-04-16,42210,43240,42210,42840,781400
2021-04-19,43170,43940,42370,43940,1203800
2021-04-20,44440,46050,44290,45560,2184800
2021-04-22,45560,47330,44810,45560,2536100
2021-04-23,45400,47170,44930,47170,2198500
2021-04-26,47140,47140,45560,45560,1271300
