date,open,high,low,close,volume
2021-01-04,17690,18120,17540,17820,15832600
2021-01-05,17610,18030,17570,17840,18634100
2021-01-06,17900,18240,17820,18030,17948600
2021-01-07,18170,18200,17790,18030,21780700
2021-01-08,18070,18240,17950,18010,19978500
2021-01-11,18160,18240,17950,18130,16645100
2021-01-12,18200,18920,18070,18920,22738800
2021-01-13,19040,19140,18710,18830,16131800
2021-01-14,18830,18830,18470,18720,17527000
2021-01-15,18660,18970,18660,18740,14788300
2021-01-18,18740,18890,18640,18790,18112900
2021-01-19,18790,18790,17480,17520,25778200
2021-01-20,17690,18090,16850,17570,37915600
2021-01-21,18050,18620,17610,18620,20829700
2021-01-22,18660,18830,18350,18380,14798600
2021-01-25,18220,19140,18160,18410,33091200
2021-01-26,18370,18370,17520,17820,24099500
2021-01-27,17440,17870,16630,16970,28056100
2021-01-28,15840,16450,15790,15790,49934800
2021-01-29,15580,16820,15580,16490,40248000
2021-02-01,16430,16790,16090,16149,21323900
2021-02-02,16219,17060,16120,17060,28541100
2021-02-03,17360,17840,17270,17690,34839600
2021-02-04,17690,17780,17500,17610,22252900
2021-02-05,17670,17980,17570,17900,23371200
2021-02-08,17900,17950,16850,17220,32918400
2021-02-09,17220,17650,17040,17610,26164800
2021-02-17,17870,18300,17820,18300,24253200
2021-02-18,18280,18540,18090,18470,21343800
2021-02-19,18240,18490,18160,18300,17007500
2021-02-22,18300,18710,18120,18280,21362500
2021-02-23,18200,18430,18090,18240,17921700
2021-02-24,18380,18710,18240,18370,27282600
2021-02-25,18540,18710,18380,18600,21931700
2021-02-26,18410,19250,18370,19210,40928500
2021-03-01,19480,19510,19290,19460,21998200
2021-03-02,19710,19840,19460,19670,23670800
2021-03-03,19610,19820,19590,19710,22262900
2021-03-04,19760,19760,18960,19330,27962100
2021-03-05,19220,19420,19000,19370,21396800
2021-03-08,19620,19760,19370,19510,17777700
2021-03-09,19370,19460,18970,19320,16289800
2021-03-10,19320,19320,19020,19210,15772500
2021-03-11,19330,19650,19290,19540,15569400
2021-03-12,19620,19620,19460,19570,12153700
2021-03-15,19620,19760,19540,19590,11905100
2021-03-16,19620,19620,19290,19420,14097300
2021-03-17,19440,19570,19400,19510,12191800
2021-03-18,19670,19700,19520,19620,11166600
2021-03-19,19620,19980,19620,19870,18392100
2021-03-22,19920,19980,19670,19700,11047900
2021-03-23,19650,19840,19540,19620,12487200
2021-03-24,19400,19520,19000,19140,23653500
2021-03-25,19250,19270,18870,18960,19929000
2021-03-26,19170,19460,18970,19460,28109800
2021-03-29,19590,19620,19440,19510,13251900
2021-03-30,19590,19700,19420,19570,13333800
2021-03-31,19570,19950,19520,19710,16323700
2021-04-01,19790,20430,19780,20430,27681900
2021-04-02,20560,20770,20470,20660,16678500
2021-04-05,20850,20890,20620,20770,15377800
2021-04-06,20770,20870,20680,20810,14033300
2021-04-07,20810,20890,20600,20830,14407800
2021-04-08,20850,20890,20640,20790,11970000
2021-04-09,20770,21020,20660,20870,15623400
2021-04-12,21020,21700,20960,21570,27010400
2021-04-13,21700,21700,21110,21110,26956900
2021-04-14,21110,22460,21020,22320,28753300
2021-04-15,22540,23040,22120,22960,32078100
2021-04-16,22790,23460,22540,23000,28433700
2021-04-19,23250,24350,23040,24350,34808100
2021-04-20,24430,24680,23590,24100,37829300
2021-04-22,23800,24390,23170,23170,33049800
2021-04-23,23370,23760,23080,23760,28493500
2021-04-26,23800,23840,23170,23210,25156400
2021-04-27,23210,23760,22920,23720,21294400
2021-04-28,23720,23800,23370,23590,15619100
2021-04-29,23800,24720,23760,24470,27877700
2021-05-04,24130,25450,24020,25190,32996000
2021-05-05,25270,25400,24970,24970,24468200
2021-05-06,24970,25400,24770,25020,21609700
2021-05-07,24940,25910,24890,25620,29552700
2021-05-10,25620,26670,25620,26540,28160100
2021-05-11,26670,26670,26120,26120,29565200
2021-05-12,25950,26410,25820,26410,29316300
2021-05-13,26290,26540,25910,25910,24654400
2021-05-14,26120,26320,25700,25870,31815400
2021-05-17,25870,26290,25530,26070,34004200
2021-05-18,26320,26830,26320,26710,39146300
2021-05-19,26960,28100,26750,27850,28407500
2021-05-20,27880,28100,27590,28050,21552100
2021-05-21,27850,27970,27550,27630,22951900
2021-05-24,27630,27850,27370,27550,23592200
2021-05-25,27510,28560,27460,28390,22689000
2021-05-26,28390,28560,28310,28560,15485000
2021-05-27,28520,28560,27880,28130,19165200
2021-05-28,28270,28350,27880,28270,30138100
2021-05-31,30210,30210,29700,30210,60309100
2021-06-01,31300,32280,30960,31820,33413400
2021-06-02,31540,31820,30380,30960,40000100
2021-06-03,30960,31300,30380,31130,36969900
2021-06-04,31250,31710,31130,31250,31679400
2021-06-07,31300,31540,29810,30210,34653300
2021-06-08,29980,30330,28670,28670,38486300
2021-06-09,28620,29470,28090,28840,40956800
2021-06-10,28780,30160,28670,29580,29312900
2021-06-11,29870,30500,29580,30450,29030300
2021-06-14,30670,31130,30270,30730,28587500
2021-06-15,30380,30730,30210,30500,21707700
2021-06-16,30270,30380,29530,29700,28929200
2021-06-17,29180,29760,29180,29470,20215900
2021-06-18,29760,30560,29470,29870,28992700
2021-06-21,29810,30100,29360,29360,22610800
2021-06-22,29530,30040,29360,29640,18459100
2021-06-23,29580,29760,29290,29470,18559200
2021-06-24,29470,29640,28960,29020,19985600
2021-06-25,29070,29360,28550,29070,26191200
2021-06-28,29420,30100,29120,30040,39158500
2021-06-29,30100,30160,29640,29700,19830300
2021-06-30,29760,29930,29470,29530,18899100
2021-07-01,29640,30330,29580,30270,39670000
2021-07-02,30380,30620,29930,29980,30058700
2021-07-05,29980,29980,29120,29360,37065500
2021-07-06,29290,29930,27520,27520,39626500
2021-07-07,28090,28620,27430,28620,40552700
2021-07-08,28620,28720,27870,28090,30632700
2021-07-09,27810,28150,26370,27120,46892600
2021-07-12,26770,26890,25220,25770,75500300
2021-07-13,26090,26370,25540,26090,25498600
2021-07-14,26320,26370,25430,25800,27431000
2021-07-15,25570,26870,25570,26660,28546500
2021-07-16,26770,27210,26660,26800,22253700
2021-07-19,26170,26320,25220,25400,39399300
2021-07-20,25800,27120,25480,27120,40965600
2021-07-21,27230,27410,26720,26800,21315700
2021-07-22,26770,27350,26540,27060,21494600
2021-07-23,26830,26950,26260,26260,28755100
2021-07-26,26090,26430,25600,26140,23484400
2021-07-27,26370,26830,26210,26490,18206300
2021-07-28,26540,27010,26490,26770,21215200
2021-07-29,26920,27350,26830,27010,32783300
2021-07-30,27010,27290,27010,27120,23016300
2021-08-02,27010,27460,26890,27090,24064800
2021-08-03,27120,27320,26800,27090,28297300
2021-08-04,27270,27520,27090,27230,24329100
2021-08-05,27210,28090,27150,27970,29704100
2021-08-06,27870,28150,27690,27750,20101800
2021-08-09,27570,28490,27490,28490,30419600
2021-08-10,28720,28960,28150,28320,23318400
2021-08-11,28550,28550,28070,28070,21895900
2021-08-12,28040,28090,27750,27750,21547600
2021-08-13,27750,27920,27350,27890,25809500
2021-08-16,28090,28370,28070,28350,22222700
2021-08-17,28470,29180,28440,28890,45483400
2021-08-18,28960,29180,28620,28890,20163600
2021-08-19,29020,29420,28890,29180,27506300
2021-08-20,29120,29240,27630,28090,49333500
2021-08-23,28090,28090,27230,27230,32825800
2021-08-24,27290,27670,27230,27370,21929400
