date,open,high,low,close,volume
2022-01-04,47900,48310,47840,47950,1935000
2022-01-05,48050,48310,47950,48000,1193800
2022-01-06,48000,48210,47950,47950,1192400
2022-01-07,47740,48050,47740,47900,1016800
2022-01-10,47800,47950,47130,47230,1640800
2022-01-11,47180,47270,45690,45900,2509300
2022-01-12,45690,46460,45380,45960,1740700
2022-01-13,46610,47540,46060,47230,1811800
2022-01-14,47030,47230,46610,46830,686700
2022-01-17,46410,46830,45640,45640,1568400
2022-01-18,45270,45960,45130,45180,1209900
2022-01-19,45180,45750,45130,45270,744900
2022-01-20,45330,46660,45270,45540,1334600
2022-01-21,45640,46060,45230,45230,841200
2022-01-24,45230,45380,43590,43750,2024200
2022-01-25,43690,44880,43080,44360,1192600
2022-01-26,44610,44610,43850,44100,913600
2022-01-27,44100,44460,43800,44040,719600
2022-01-28,44100,45900,44040,45900,1552300
2022-02-07,46170,46210,45640,45900,518400
2022-02-08,45900,47090,45900,46460,845100
2022-02-09,47030,47030,46460,46500,1142700
2022-02-10,46870,47180,46250,47180,974900
2022-02-11,47090,47380,46870,46980,641600
2022-02-14,46660,46980,46360,46660,774100
2022-02-15,46660,47030,46410,46720,655400
2022-02-16,47030,47430,46830,46830,614200
2022-02-17,47130,47580,46660,47580,853700
2022-02-18,47330,47430,47030,47270,618800
2022-02-21,47270,48210,47180,47950,1386000
2022-02-22,47700,47840,47180,47630,1158200
2022-02-23,47490,48170,47490,47700,973800
2022-02-24,47700,47950,46170,47180,1349600
2022-02-25,47380,47900,47230,47330,1059900
2022-02-28,47330,47950,47330,47840,1504600
2022-03-01,48210,48210,47430,47900,1101900
2022-03-02,47700,47900,47540,47740,1088900
2022-03-03,47800,48210,47800,47900,957600
2022-03-04,47840,48110,47700,47950,1343800
2022-03-07,47740,48170,47270,48110,1687800
2022-03-08,48110,48920,47490,48620,2227500
2022-03-09,48510,49490,48510,48970,2204000
2022-03-10,49380,49380,48510,48510,778700
2022-03-11,48450,48510,47540,47800,1139000
2022-03-14,47700,47700,46410,47090,1943000
2022-03-15,47090,47090,46060,46660,1872000
2022-03-16,46720,47330,46410,46980,1139600
2022-03-17,47090,47540,46930,47540,1046000
2022-03-18,47700,49540,47700,48780,2815100
2022-03-21,48830,49230,48720,48880,1560700
2022-03-22,49230,49750,48920,49430,2079200
2022-03-23,49490,50000,49230,49490,1975800
2022-03-24,49230,49850,48880,49230,1823700
2022-03-25,49290,49490,49020,49070,1228100
2022-03-28,48970,50620,48830,50300,3501600
2022-03-29,50560,53790,50560,53790,8154300
2022-03-30,54260,55020,53590,54370,2830700
2022-03-31,54100,56710,53640,54870,3472300
2022-04-01,54830,56930,54410,56930,4317300
2022-04-04,58210,58210,56050,56050,2687800
2022-04-05,55950,57230,55900,55900,1863900
2022-04-06,55580,58470,55580,57950,4179000
2022-04-07,58320,59940,57490,58100,3915200
2022-04-08,58100,58420,55630,55630,4069700
2022-04-12,55900,57180,54680,56310,3162100
2022-04-13,56420,59030,56310,59030,3322800
2022-04-14,59080,60970,59080,59790,3529400
2022-04-15,59030,60470,58470,58970,3121400
2022-04-18,58970,60820,58470,59230,3356100
2022-04-19,59750,59990,57430,57430,4731000
2022-04-20,57430,57950,56210,57430,3295000
2022-04-21,57020,59440,57020,57430,4068500
2022-04-22,57690,58420,54370,56970,5691600
2022-04-25,56460,56880,53030,53030,4605900
2022-04-26,51370,53840,49750,53490,5431400
2022-04-27,52110,53340,51530,52810,2529700
2022-04-28,52770,54770,52570,54100,2530400
2022-04-29,53840,54920,53430,53840,3991500
2022-05-04,53790,54300,53380,53590,1598400
2022-05-05,53640,54100,52250,53700,2194900
2022-05-06,52460,53340,51370,51370,2430900
2022-05-09,50400,50770,48210,48210,4499100
2022-05-10,48210,50670,47180,50450,2816700
2022-05-11,50260,52250,49630,52250,1667700
2022-05-12,50930,52250,48720,49020,2591500
2022-05-13,49290,50770,47740,48000,4103700
2022-05-16,50000,50000,47800,47800,1740900
2022-05-17,47700,51130,47430,51130,2045800
2022-05-18,51130,51330,50000,50100,1934400
2022-05-19,48780,50100,48780,49750,1228600
2022-05-20,50100,50720,49750,50000,1410400
