date,open,high,low,close,volume
2021-01-04,82700,82770,82170,82390,2299600
2021-01-05,82840,85190,82460,84300,4013900
2021-01-06,84440,84670,83520,83520,2823100
2021-01-07,83690,84300,83520,84000,2453000
2021-01-08,84830,85880,84350,85190,3323000
2021-01-11,85580,88240,85580,88160,4603900
2021-01-12,88630,88780,87800,88480,2344900
2021-01-13,88480,89160,86870,87100,2521600
2021-01-14,87030,87030,85660,86040,3680400
2021-01-15,86360,87720,86040,86650,2125700
2021-01-18,86870,87560,86200,86200,2624000
2021-01-19,86200,86200,81410,81940,3668300
2021-01-20,82780,83290,80650,82930,3363700
2021-01-21,83600,84230,82780,83900,2531200
2021-01-22,83830,84300,82710,82710,2429000
2021-01-25,82840,83450,82170,82320,2554800
2021-01-26,82230,82530,79870,81170,2596900
2021-01-27,80650,81240,77980,78570,3153800
2021-01-28,76070,77520,73100,73100,4565600
2021-01-29,73030,78210,73030,78210,4140500
2021-02-01,78360,80030,77590,78120,2934800
2021-02-02,77820,81410,77820,80930,3350900
2021-02-03,80930,83450,80930,83450,3056500
2021-02-04,83450,83450,81410,82780,1896800
2021-02-05,82610,83690,82610,83370,2231200
2021-02-08,83370,83370,78970,80110,4331600
2021-02-09,80110,82840,79800,82170,1931700
2021-02-17,82170,82840,81630,82710,2872300
2021-02-18,82710,82930,81780,82930,2847400
2021-02-19,81990,82390,81470,82170,2696500
2021-02-22,81720,81990,81630,81780,3006200
2021-02-23,81780,82170,80790,81410,3048400
2021-02-24,81410,82080,80260,80480,2801000
2021-02-25,80560,80870,79270,79580,4282900
2021-02-26,78820,79800,78660,79720,3357800
2021-03-01,80260,80560,79870,80350,2179000
2021-03-02,80790,81020,79110,79800,3050100
2021-03-03,79720,79800,79110,79510,2551300
2021-03-04,80030,80260,78360,78660,2755100
2021-03-05,78420,78420,77360,78360,4187600
2021-03-08,78660,78820,77360,77750,3208200
2021-03-09,76920,77230,76220,76460,4141900
2021-03-10,76460,77980,75940,76920,3391300
2021-03-11,77980,78970,77670,78210,2417000
2021-03-12,78360,78570,77360,77750,2704600
2021-03-15,78210,78360,77670,77750,2379400
2021-03-16,77750,77820,76160,76840,4121100
2021-03-17,76840,76840,76160,76460,3568400
2021-03-18,76840,77980,76840,77980,2553400
2021-03-19,77750,77750,77150,77360,2339400
2021-03-22,77360,77450,76520,76700,3416300
2021-03-23,76520,76610,75850,76220,4554300
2021-03-24,75780,76070,74910,75090,3192200
2021-03-25,75320,75850,74800,74910,3152700
2021-03-26,74560,74910,73500,74090,3653700
2021-03-29,74630,75990,74390,75320,2790300
2021-03-30,75780,76160,74990,75460,2590400
2021-03-31,75400,75400,74560,74870,2815600
2021-04-01,74910,76840,74560,76840,5594000
2021-04-02,77980,79110,77670,78120,3840000
2021-04-05,79510,79510,77750,78060,2822700
2021-04-06,78060,78120,76700,77230,3452600
2021-04-07,76840,76840,76070,76160,3503700
2021-04-08,76380,76460,75620,75990,3603800
2021-04-09,75990,76070,75460,75940,2716700
2021-04-12,76070,76280,75700,76070,3632400
2021-04-13,76700,77360,75850,76070,3799100
2021-04-14,76070,76070,75230,75550,3498500
2021-04-15,75780,76460,75230,75400,3549400
2021-04-16,74990,75090,73340,73710,4876400
2021-04-19,73710,74170,72350,73100,5722900
2021-04-20,73800,76840,73710,75550,6987200
2021-04-22,75550,75700,73800,74560,3166300
2021-04-23,74560,75990,73640,75700,3556800
2021-04-26,73800,75320,73030,73030,5045600
2021-04-27,73030,73430,72270,72800,3149400
2021-04-28,72800,72870,71130,71290,5027100
2021-04-29,71290,71650,69610,71130,6499700
2021-05-04,70760,70760,69610,69680,4112800
2021-05-05,69680,70760,69680,70000,3792300
2021-05-06,70000,70000,68150,68150,7448600
2021-05-07,67710,67860,66020,66190,6744500
2021-05-10,66190,70760,65489,70760,8176900
2021-05-11,71130,71900,69380,69380,4197000
2021-05-12,68550,70150,68470,69840,3199300
2021-05-13,69210,69760,68850,68850,3118400
2021-05-14,69300,69380,68090,68090,4391200
2021-05-17,68090,68470,66340,66340,5001300
2021-05-18,66580,66940,66020,66190,2970100
2021-05-19,66790,67710,66260,66580,3526100
2021-05-20,66850,67020,66190,66940,2800500
2021-05-21,66850,69080,66260,67860,3942800
2021-05-24,68470,69920,68090,69380,4349800
2021-05-25,69380,69380,68470,68850,2791200
2021-05-26,68470,69920,67920,69210,3773300
2021-05-27,69530,69680,68470,68850,2924300
2021-05-28,69210,69760,68770,69300,3122200
2021-05-31,69840,70000,68630,68850,3095900
2021-06-01,68850,68980,68390,68390,2339900
2021-06-02,68150,68150,67710,68010,3672400
2021-06-03,68470,69080,68310,68630,3629000
2021-06-04,68700,69210,67790,68090,4564400
2021-06-07,68940,69000,67790,68860,3736600
2021-06-08,68940,70310,68860,69090,5477700
2021-06-09,69170,69390,68400,68640,3013500
2021-06-10,68860,72090,68240,71020,5619300
2021-06-11,71020,71260,70230,70860,2940400
2021-06-14,71260,72020,70470,71260,4875100
2021-06-15,71330,71780,70940,71540,4534800
2021-06-16,71390,71620,70310,70700,3041200
2021-06-17,70110,71020,69950,70110,2388800
2021-06-18,70400,71390,70400,70940,2971800
2021-06-21,70860,70940,69780,69780,4193600
2021-06-22,70110,70470,69780,69780,2242800
2021-06-23,69780,69950,69090,69320,3357300
2021-06-24,69230,69470,68010,68320,4225000
2021-06-25,68320,69230,68320,69090,2079300
2021-06-28,69320,69470,68560,68710,1847900
2021-06-29,69170,70630,68560,70110,4368100
2021-06-30,70110,70150,69470,69620,2115600
2021-07-01,69780,70310,69620,70020,3811500
2021-07-02,70110,70110,69390,69390,2750900
2021-07-05,69390,69620,68240,68710,2931000
2021-07-06,68860,69170,67010,67010,3993400
2021-07-07,67010,69170,66700,69170,4738700
2021-07-08,67920,68860,67790,68090,1908900
2021-07-09,68010,68090,66920,67010,3058100
2021-07-12,67380,67790,64920,66470,4833100
2021-07-13,66330,66610,64860,64920,2883300
2021-07-14,65459,66000,64930,65459,4180200
2021-07-15,65459,66470,65090,65610,3284100
2021-07-16,65860,66400,65700,66170,1449600
2021-07-19,65010,65459,64690,65459,4111700
2021-07-20,65459,66240,64930,66170,3207300
2021-07-21,65770,66170,65610,65700,1696200
2021-07-22,65860,67080,65700,66850,2152400
2021-07-23,66850,69170,66330,67470,4102400
