date,open,high,low,close,volume
2021-01-04,74570,74570,72850,72850,1915700
2021-01-05,72930,73760,72200,73180,1274800
2021-01-06,73180,74570,72120,72370,2344400
2021-01-07,72370,75800,72370,75400,3028500
2021-01-08,76220,77360,75400,76300,2639600
2021-01-11,76380,78260,76380,77110,2553900
2021-01-12,77110,77280,76300,77030,1830900
2021-01-13,77200,77280,75970,76460,2553600
2021-01-14,76380,76460,75150,75640,1447400
2021-01-15,76220,76550,75800,76220,2144900
2021-01-18,77860,80400,77770,77940,3740700
2021-01-19,78510,78510,72530,74490,2416600
2021-01-20,74990,75240,70480,74490,2314800
2021-01-21,74990,75470,73260,74990,2180900
2021-01-22,75400,78020,74570,76460,3060300
2021-01-25,77860,80310,77030,79490,3869900
2021-01-26,80480,80480,74820,78260,2475200
2021-01-27,77440,77690,73920,75150,2243700
2021-01-28,69910,73260,69910,69910,3816800
2021-01-29,65970,74570,65970,70060,2838500
2021-02-01,70390,72370,66380,67200,1792200
2021-02-02,67200,69660,65560,68840,1927500
2021-02-03,70060,72930,70060,72850,1539300
2021-02-04,72120,74160,71710,73350,1415200
2021-02-05,73350,73760,73020,73430,1209500
2021-02-08,73430,73680,68840,70150,2260800
2021-02-09,70480,73430,69740,72690,1448200
2021-02-17,73590,75400,72770,75400,1142900
2021-02-18,75400,78670,74570,77940,2207200
2021-02-19,76710,78260,76710,77770,1419300
2021-02-22,77770,77940,76870,77530,1186200
2021-02-23,77440,77440,75800,75970,1592900
2021-02-24,77030,77030,74160,74570,1478100
2021-02-25,75240,75240,73260,73430,1571600
2021-02-26,72610,74080,72530,74010,1485300
2021-03-01,74080,75320,74010,74820,859200
2021-03-02,76050,76050,73760,74490,1027600
2021-03-03,74490,74570,73760,74160,803200
2021-03-04,74570,74570,71710,72450,1647600
2021-03-05,72120,73760,71710,73100,1141200
2021-03-08,74080,74080,71300,71620,1612700
2021-03-09,71870,71870,66630,71050,1166700
2021-03-10,71050,71300,69910,71300,817400
2021-03-11,71950,72450,71220,71540,878000
2021-03-12,72120,72200,71460,71540,872100
2021-03-15,72120,73100,71540,72530,1188500
2021-03-16,72770,72770,71460,72120,535200
2021-03-17,71790,72200,71300,72120,576400
2021-03-18,72040,73680,71870,73510,1222500
2021-03-19,72930,73260,70890,72690,1148800
2021-03-22,72690,72770,71710,72200,723300
2021-03-23,72200,72280,70480,70890,1022900
2021-03-24,69830,70890,69660,69740,869100
2021-03-25,70060,70480,68840,70480,1076400
2021-03-26,70060,70480,68600,70390,912800
2021-03-29,70060,70890,69660,70560,918800
2021-03-30,70150,73350,69980,72530,1443600
2021-03-31,72530,76220,72530,75800,3145400
2021-04-01,76130,76220,75470,75640,2037400
2021-04-02,76220,76460,75640,75970,2155300
2021-04-05,77860,77940,76050,76220,2571700
2021-04-06,76220,76380,74820,75320,1808000
2021-04-07,75320,77280,74410,76870,1957200
2021-04-08,77440,77440,75720,76220,1205800
2021-04-09,76050,76050,75070,75470,1062300
2021-04-12,75470,75800,74910,75320,1536200
2021-04-13,75890,78670,75400,77200,4864100
2021-04-14,77530,82520,76780,82520,6637200
2021-04-15,84820,86050,81950,81950,2903400
2021-04-16,81790,83180,78020,82040,3077700
2021-04-19,83180,87770,81460,87770,6460900
2021-04-20,87770,91380,85310,86460,4290600
2021-04-22,85230,88010,80480,80480,3474400
2021-04-23,80480,83180,78670,81950,5010500
