date,open,high,low,close,volume
2023-01-03,29140,30200,29140,30150,744300
2023-01-04,30100,32259,29870,32259,1544600
2023-01-05,32210,32759,31790,32759,970500
2023-01-06,32479,32850,32110,32110,901900
2023-01-09,31760,32670,31760,32479,544200
2023-01-10,32110,34000,32110,33720,965800
2023-01-11,33860,35050,33500,34080,1601300
2023-01-12,34080,34130,33500,33950,605700
2023-01-13,33950,34310,33400,33900,682200
2023-01-16,33900,34040,33400,33670,424300
2023-01-17,33670,34260,33530,34170,605000
2023-01-18,34130,34860,34130,34760,629800
2023-01-19,34540,34860,34410,34760,447700
2023-01-27,35130,35410,34760,34860,477900
2023-01-30,34760,34910,33900,33900,687000
2023-01-31,34220,34220,33500,33670,741100
2023-02-01,33950,34500,32950,33170,1294200
2023-02-02,33170,33570,33020,33120,525300
2023-02-03,33400,34130,33020,34130,800900
2023-02-06,34130,35500,33860,35500,1442200
2023-02-07,35680,36600,35550,35680,1467200
2023-02-08,35680,35680,34040,34040,730100
2023-02-09,34410,35230,34170,34680,454900
2023-02-10,34760,35600,34130,35050,852700
2023-02-13,34910,34960,33860,34680,463500
2023-02-14,34960,35050,34040,34760,210000
2023-02-15,34730,35680,34500,35460,680500
2023-02-16,35460,36000,35460,35680,716200
2023-02-17,35920,35960,35320,35320,416200
2023-02-20,35050,36050,35050,36050,696000
2023-02-21,36600,37710,36150,37150,1820900
2023-02-22,36600,37150,34960,34960,860900
2023-02-23,35130,35410,34310,35090,1362200
2023-02-24,35010,35230,34360,34500,386600
2023-02-27,34130,34310,33810,33900,726700
2023-02-28,34000,34590,34000,34130,240700
2023-03-01,34310,35600,34130,35360,495100
2023-03-02,35550,35870,32900,35360,381900
2023-03-03,35600,35650,34860,35500,372100
2023-03-06,35870,35960,35410,35600,600600
2023-03-07,35680,36100,35650,35680,684200
2023-03-08,35600,35960,35320,35600,413500
2023-03-09,35650,36420,35180,35680,663800
2023-03-10,35680,35680,34760,34910,653500
2023-03-13,34760,35050,34310,34810,651000
2023-03-14,34860,35130,33810,33950,781700
2023-03-15,34590,34590,33860,34460,724600
2023-03-16,34170,34170,33220,33260,1372800
2023-03-17,33400,33770,31940,32390,5502500
2023-03-20,32479,33260,32350,32390,1315900
2023-03-21,32479,33020,31610,31760,1550500
2023-03-22,32259,32259,31610,31710,1159800
2023-03-23,31610,32800,31560,32759,1897100
2023-03-24,32850,33530,32850,33170,997200
2023-03-27,33260,33300,32759,32759,788100
2023-03-28,33020,33170,32670,32670,535500
2023-03-29,32850,33020,32670,32850,437600
2023-03-30,33400,34040,33300,33720,1483700
2023-03-31,34310,34760,34170,34310,2280900
2023-04-03,34810,34810,33860,34130,1384600
2023-04-04,34730,34760,34360,34630,1576800
2023-04-05,34760,34910,34540,34730,860700
2023-04-06,34960,34960,34220,34310,1116300
2023-04-07,34170,34860,34130,34360,927500
2023-04-10,34680,34760,34040,34130,1243500
2023-04-11,34130,34360,33720,33720,742900
2023-04-12,33860,34220,33670,33720,515900
2023-04-13,34040,34360,33860,34040,550300
2023-04-14,34130,34130,33400,33400,587900
2023-04-17,33220,33400,32990,33120,590400
2023-04-18,33120,33770,33120,33450,459300
2023-04-19,33810,33810,33300,33300,233900
2023-04-20,33300,33500,33260,33450,362600
2023-04-21,33350,33810,33300,33530,543400
2023-04-24,33670,33670,33450,33620,297700
2023-04-25,33620,33670,33400,33450,302800
2023-04-26,33620,33670,33300,33670,394600
2023-04-27,33860,34360,33860,34220,776000
2023-04-28,34360,34590,34130,34310,287300
2023-05-04,34460,34500,34130,34130,580600
2023-05-05,34460,34760,34310,34630,1065300
2023-05-08,34730,34960,34590,34630,617300
2023-05-09,34680,34910,34590,34810,635600
2023-05-10,34680,34760,34310,34630,594600
2023-05-11,34540,34680,34410,34540,546400
2023-05-12,34540,34540,34220,34460,486100
2023-05-15,34460,34730,34310,34500,605400
2023-05-16,34540,34910,34540,34810,957400
2023-05-17,34760,34860,34590,34590,562400
2023-05-18,34310,34410,34080,34360,413600
2023-05-19,34540,34730,34260,34540,548200
2023-05-22,34410,34730,34410,34590,480700
2023-05-23,34680,34760,34260,34260,504900
2023-05-24,34360,34460,34130,34130,606300
2023-05-25,34040,34410,33860,34170,375100
2023-05-26,34170,34960,34170,34460,737800
2023-05-29,34500,34910,34500,34680,868600
2023-05-30,34960,34960,34630,34680,507800
2023-05-31,34680,34730,34260,34310,950100
2023-06-01,34260,34500,34260,34260,416900
2023-06-02,34360,35230,34310,35010,1189000
2023-06-05,35500,36100,35230,35770,1441700
2023-06-06,35770,36000,35460,35600,690200
2023-06-07,35680,35680,35090,35600,1272900
2023-06-08,35680,36050,35050,35050,540900
2023-06-09,34960,35050,34680,34760,591100
2023-06-12,34760,34960,34460,34730,569700
2023-06-13,34540,34810,34500,34810,420000
2023-06-14,35050,35130,34810,34810,436500
2023-06-15,34760,35410,34760,35050,1436500
2023-06-16,35360,35360,34040,34040,620800
2023-06-19,34410,34590,34040,34040,750500
2023-06-20,34040,34310,33860,34040,556100
2023-06-21,34170,34310,34040,34310,454900
2023-06-22,34410,34590,34360,34460,381100
2023-06-23,34500,34590,34130,34310,686500
2023-06-26,34310,34500,33900,34360,830200
2023-06-27,34630,35130,34500,34910,858700
2023-06-28,35180,35180,34680,34860,409900
2023-06-29,34960,34960,34310,34310,689000
2023-06-30,34410,34680,34170,34170,444000
2023-07-03,34360,34860,34220,34460,379100
2023-07-04,34630,36470,34630,36470,3702800
2023-07-05,36870,37380,36470,36870,2214000
2023-07-06,36740,37510,36470,36870,2371600
2023-07-07,37060,37330,36700,36870,1478400
2023-07-10,37230,38250,37060,38250,2415100
2023-07-11,38430,38470,37740,37740,1676900
2023-07-12,37780,38380,37610,37970,1187300
2023-07-13,38060,38250,37660,37880,1142700
2023-07-14,37830,38060,37110,37430,1705900
2023-07-17,37560,38020,36920,37470,2239700
2023-07-18,37740,37780,37110,37110,1122100
2023-07-19,37330,37380,36700,36700,1401500
2023-07-20,36650,36870,36240,36320,2116600
