date,open,high,low,close,volume
2021-01-04,67100,68500,66290,67840,3077500
2021-01-05,67690,70790,67470,70490,2853200
2021-01-06,71230,71230,69460,69900,2838200
2021-01-07,69900,70120,68870,69900,2926400
2021-01-08,70420,71380,70270,71080,2187200
2021-01-11,72260,76020,71970,76020,4512700
2021-01-12,77270,77350,76020,76240,2862600
2021-01-13,76680,76760,73440,74400,2972500
2021-01-14,74400,74620,72700,73440,3274800
2021-01-15,74250,74910,73290,74910,2078100
2021-01-18,75210,75800,73440,74470,2291200
2021-01-19,73740,74250,69310,71380,3552500
2021-01-20,71520,75950,69680,71890,3457300
2021-01-21,72260,73290,72110,73000,3018300
2021-01-22,73290,74470,72920,73220,2262800
2021-01-25,73370,73810,72700,73370,2142000
2021-01-26,73440,73510,70050,72260,2105700
2021-01-27,70790,72410,67470,69240,3312000
2021-01-28,64519,66140,64440,64440,3197600
2021-01-29,61940,68940,61940,68940,5469400
2021-02-01,69020,70050,65110,65110,2634200
2021-02-02,65620,69610,64890,69610,2756900
2021-02-03,69680,72920,69680,71670,3365900
2021-02-04,71670,72920,70200,72560,2498900
2021-02-05,72920,73440,72480,73220,2245800
2021-02-08,73220,73290,68200,69830,4803100
2021-02-09,70710,71740,69240,71380,2668600
2021-02-17,72260,74620,71520,74470,3701700
2021-02-18,74470,76090,73740,76090,4499400
2021-02-19,75210,76240,74690,76020,1911800
2021-02-22,76390,78310,76390,78010,4390500
2021-02-23,78010,78450,76680,77640,2039100
2021-02-24,78160,78160,74470,75800,3720700
2021-02-25,75950,76390,74840,75800,2300900
2021-02-26,74690,75800,74030,74910,2385600
2021-03-01,75210,76240,75140,75950,2302000
2021-03-02,76680,77050,74990,75800,2460000
2021-03-03,75580,75580,74690,74840,2148400
2021-03-04,75140,75210,72260,73740,2714300
2021-03-05,72560,73370,72260,72560,2865300
2021-03-08,73510,73590,71380,71670,3046500
2021-03-09,71520,73220,70200,72410,2196300
2021-03-10,73370,73960,72260,73660,2406700
2021-03-11,74470,74770,72920,73740,1726900
2021-03-12,73740,74620,73220,73660,1733400
2021-03-15,73660,73740,72630,73590,2288400
2021-03-16,73440,73590,72330,73370,1317500
2021-03-17,72850,73510,72330,73220,2007400
2021-03-18,73370,73660,72260,73510,1374800
2021-03-19,73000,73220,72110,72110,2747200
2021-03-22,72780,73370,72260,73220,1576700
2021-03-23,72700,73150,72260,72780,1319900
2021-03-24,71970,72260,70790,71670,2103300
2021-03-25,71670,72040,70050,71300,2404000
2021-03-26,71150,71300,69380,70560,2265800
2021-03-29,70790,71150,70120,70930,1446000
2021-03-30,70930,72190,70710,71010,2901300
2021-03-31,71150,72560,71150,71740,1897500
2021-04-01,71890,73370,71600,73000,2578700
2021-04-02,73740,75060,73510,74250,2203200
2021-04-05,77420,77420,74470,74990,2653200
2021-04-06,74990,75950,74690,74990,2102600
2021-04-07,74250,74770,73370,74100,2485300
2021-04-08,74100,74100,73510,73510,1584900
2021-04-09,73150,73150,72260,72920,2111100
2021-04-12,73370,75210,73220,75060,3269900
2021-04-13,75870,77420,75060,75580,4016800
2021-04-14,72630,74100,72190,74100,8169000
2021-04-15,75060,77050,74250,74620,7972300
2021-04-16,74620,77050,72260,74470,6593100
2021-04-19,75950,77050,74690,77050,9104900
2021-04-20,79120,82440,78600,80080,15266000
2021-04-22,80370,82880,76020,76020,6647900
2021-04-23,76390,77420,75210,77420,8823200
2021-04-26,77420,77420,73440,73440,8982600
2021-04-27,73440,74550,72410,73740,3979800
2021-04-28,73740,75870,73740,74400,5756900
2021-04-29,74770,74840,73000,73220,5374300
2021-05-04,72260,73370,70860,73150,4388500
2021-05-05,73150,74620,73150,73440,2850600
2021-05-06,73440,74470,72780,72780,2793600
2021-05-07,72630,73370,71520,71600,5114200
2021-05-10,70860,73590,70860,73070,3933700
2021-05-11,73660,73660,72260,72260,3142600
2021-05-12,71890,72480,71380,72040,3510300
2021-05-13,71670,72480,71450,71520,2560600
2021-05-14,71520,72630,71450,71670,2990500
2021-05-17,73370,76320,73220,74320,5913000
2021-05-18,74910,75210,72920,72920,3455700
2021-05-19,73000,74250,72630,74030,2871000
2021-05-20,74030,75210,73150,75210,3923100
2021-05-21,74840,76830,74100,76610,6075800
2021-05-24,77270,78900,76680,78160,5182000
2021-05-25,77570,78090,76830,77130,2865100
2021-05-26,77130,79040,76540,77940,4679100
2021-05-27,78160,79270,72780,76980,4530700
2021-05-28,77420,77790,76090,77130,3237700
2021-05-31,77050,77050,74550,75650,5075900
2021-06-01,75210,77940,74690,76680,3869100
2021-06-02,76320,77790,75950,76980,2664100
2021-06-03,77130,78160,77130,77720,5044900
2021-06-04,78900,79120,76540,77050,3635200
2021-06-07,77050,78750,77050,78160,4249400
2021-06-08,78680,80740,77420,77640,7252600
2021-06-09,78160,78750,77050,78230,3322600
2021-06-10,77790,78900,76680,76760,3369400
2021-06-11,76680,78450,76540,78160,3884300
2021-06-14,78970,81770,78970,81030,7532600
2021-06-15,82580,83390,81920,83030,5394500
2021-06-16,82580,83320,80440,81110,4021200
2021-06-17,80000,81110,79710,80370,3866300
2021-06-18,81110,85530,80220,82950,4789800
2021-06-21,82510,83320,81850,82580,3350800
2021-06-22,82510,82800,82210,82210,2497800
2021-06-23,82580,82580,80300,82070,3874800
2021-06-24,81770,84800,81110,82660,3936900
2021-06-25,83250,83690,82290,82660,2846300
2021-06-28,83320,85160,82880,85160,7156600
2021-06-29,85530,88040,85390,87450,5907600
2021-06-30,87740,88780,86490,87010,5135400
2021-07-01,86340,87380,86120,86420,3700200
2021-07-02,86420,87890,85900,87010,3152400
2021-07-05,87740,87740,84940,87380,4553400
2021-07-06,87080,87820,81330,81330,2814500
2021-07-07,81850,86270,80740,86270,7071300
2021-07-08,85160,86050,83910,84800,4664700
2021-07-09,83840,85460,82210,82950,3902100
2021-07-12,82580,82580,77200,79630,8065200
2021-07-13,81030,81030,78160,80740,2562500
2021-07-14,80840,82690,79440,80690,3325300
2021-07-15,79960,81500,79960,81290,4555800
2021-07-16,81290,81430,80100,80320,2119200
2021-07-19,78780,79360,76130,76870,3189800
2021-07-20,77820,78560,75900,78560,4045600
2021-07-21,79220,80180,78560,79590,3042000
2021-07-22,79590,81800,78850,81800,3402500
2021-07-23,81060,82170,79290,79290,2592800
2021-07-26,79220,81500,79000,80770,2753500
2021-07-27,81580,81660,79290,79440,5342500
2021-07-28,78930,79360,77820,78480,4909500
2021-07-29,80320,80550,78480,79520,3954600
2021-07-30,79590,80180,78850,79810,4731600
2021-08-02,79590,79890,78930,79660,4799700
2021-08-03,79440,82690,79440,81720,9951300
2021-08-04,82170,82540,80690,81430,4121600
2021-08-05,81350,82320,80990,82320,5258200
2021-08-06,82540,84380,82380,83940,11226500
2021-08-09,83940,86510,83640,86510,6329000
2021-08-10,87330,87770,86220,86220,7700400
2021-08-11,86220,86740,85040,85480,8249500
2021-08-12,85340,86450,84890,86220,5228900
2021-08-13,86960,88940,86370,88430,10159600
2021-08-16,89830,89830,84450,85480,18686700
2021-08-17,84750,85110,81430,81800,19975200
2021-08-18,81060,83640,79520,81060,23516400
2021-08-19,81060,82090,80320,81800,18153200
2021-08-20,81800,81800,79440,79660,20500700
2021-08-23,79220,80320,79000,79000,15955500
2021-08-24,79220,79660,78480,79070,20691400
2021-08-25,79220,79520,78700,78850,16184100
2021-08-26,78850,79150,77380,78560,13182400
2021-08-27,78120,78780,77380,78780,9953900
2021-08-30,78930,79360,78560,78780,8782700
2021-08-31,78850,78930,78260,78410,10567000
2021-09-01,79890,80470,78560,78850,21977200
2021-09-06,79520,80250,78700,79890,13077500
2021-09-07,80320,81800,79960,80770,11598900
2021-09-08,80840,81060,79360,79520,9311500
2021-09-09,79220,80250,78930,79360,9925000
2021-09-10,79590,80250,79220,79220,15193100
2021-09-13,79590,79660,78700,78850,9821600
2021-09-14,78850,79890,78630,78850,10966200
