date,open,high,low,close,volume
2021-01-04,47290,48060,46940,47200,1330000
2021-01-05,47290,47800,46940,47370,746800
2021-01-06,48060,48760,47460,47550,691800
2021-01-07,47720,48400,47460,47800,755500
2021-01-08,48230,49610,47970,48320,1314800
2021-01-11,49780,50300,48910,49270,1140700
2021-01-12,49360,49780,48840,49270,656300
2021-01-13,49780,49870,48910,49010,792700
2021-01-14,48660,49180,48150,48320,1187700
2021-01-15,48320,48660,47550,48150,1236000
2021-01-18,48150,49180,47720,48230,1240800
2021-01-19,48580,48580,45150,45570,805900
2021-01-20,45740,46420,44700,45820,1368100
2021-01-21,46690,47290,46000,47200,961300
2021-01-22,47290,47970,46690,46690,990800
2021-01-25,47120,47120,46340,46340,906400
2021-01-26,46340,46860,44790,45210,1198900
2021-01-27,45210,45490,43500,43590,1168700
2021-01-28,41880,42810,40580,40580,1593800
2021-01-29,39120,43410,39120,42130,734900
2021-02-01,42130,42990,41360,41690,693200
2021-02-02,41690,43070,41440,42730,1078600
2021-02-03,42910,44020,42910,43410,707800
2021-02-04,43850,44100,43240,44100,364700
2021-02-05,44100,44890,44100,44890,570400
2021-02-08,45390,46420,43070,44700,2088700
2021-02-09,44280,45650,43670,45570,1327100
2021-02-17,46690,47970,45650,47880,1271200
2021-02-18,48060,48400,47720,48230,1304600
2021-02-19,47800,48400,47460,48320,1466000
2021-02-22,48320,49870,48230,49180,2133700
2021-02-23,49780,49780,48400,48840,1314000
2021-02-24,49870,49870,48400,49270,1965900
2021-02-25,49870,50730,49270,50210,2473000
2021-02-26,49010,50040,49010,50040,1319300
2021-03-01,50120,50820,50040,50730,5292000
2021-03-02,51160,51240,50300,50380,3858000
2021-03-03,50380,50470,49950,50300,4286300
2021-03-04,50300,50630,48150,49690,4348500
2021-03-05,49950,50300,49430,49870,4894700
2021-03-08,50890,50890,49780,50210,3852200
2021-03-09,49870,49870,48580,48660,4097200
2021-03-10,48580,48660,47800,47970,4298000
2021-03-11,48230,49010,47550,47800,2905500
2021-03-12,48320,48580,47800,47800,2127200
2021-03-15,47460,49870,47460,49090,4551600
2021-03-16,49010,49870,48320,49690,4964600
2021-03-17,49180,49780,49180,49690,4739600
2021-03-18,49690,49780,49430,49610,3442900
2021-03-19,48760,49010,47800,48400,4493400
2021-03-22,48400,48840,48150,48150,963700
2021-03-23,48150,49520,47970,49180,1753800
2021-03-24,48840,48840,48150,48400,1694900
2021-03-25,48230,48580,47970,48320,889500
2021-03-26,48060,48150,45570,48060,1148200
2021-03-29,48580,48660,47800,47800,662600
2021-03-30,47800,48230,47620,47720,969300
2021-03-31,47720,48760,47370,47370,935900
2021-04-01,47370,48480,47370,48400,679900
2021-04-02,48660,49010,48480,48580,1046700
2021-04-05,49430,49430,47800,48060,1662400
2021-04-06,47620,48150,47550,47970,1105900
2021-04-07,47720,47970,47550,47970,1256900
2021-04-08,48150,48400,47800,48060,740900
2021-04-09,48060,48400,47880,48060,749700
2021-04-12,47720,48150,47720,48060,1616600
2021-04-13,48150,48230,47200,47200,1443600
2021-04-14,47200,47720,46760,47460,844600
2021-04-15,47800,48320,46250,46760,2122700
2021-04-16,46940,46940,44700,45390,1472100
2021-04-19,45390,45740,45150,45150,1408700
2021-04-20,45570,46420,45150,45490,1359900
2021-04-22,44790,45490,43850,43850,1485700
2021-04-23,43850,44190,43340,43850,2184900
2021-04-26,44700,44700,42680,42940,1127800
2021-04-27,42940,42990,41790,41790,2050800
2021-04-28,41950,43160,41880,42990,1396000
2021-04-29,43410,43500,42640,43240,1037100
2021-05-04,42990,42990,42130,42680,1098200
2021-05-05,43410,44890,43160,43760,1453500
2021-05-06,42550,44540,42550,43670,1035200
2021-05-07,43500,43760,43070,43590,1861800
2021-05-10,43670,46000,43590,45820,2939400
2021-05-11,46000,46170,45570,45570,1711900
2021-05-12,45390,46090,45390,45820,2193100
2021-05-13,45910,46690,45740,46420,2040100
2021-05-14,46610,47200,46420,47120,2380600
2021-05-17,47720,47800,46340,46420,2314100
2021-05-18,46420,46760,46000,46420,2399700
2021-05-19,46860,47550,46510,46610,2808800
2021-05-20,46940,47120,46000,46760,1480900
2021-05-21,46690,49360,46250,49360,2248400
2021-05-24,48660,48660,47800,48400,3111800
2021-05-25,48400,48480,47800,48320,3987700
2021-05-26,48150,48150,47370,47550,4817200
2021-05-27,47290,47460,46250,46340,4228500
2021-05-28,46860,47290,46250,47120,4141900
2021-05-31,46610,47290,46510,46940,4350300
2021-06-01,47290,47800,46860,47030,2062500
2021-06-02,47290,48150,47030,47460,4807300
2021-06-03,48060,48060,47370,47620,4369300
2021-06-04,47620,49430,46940,49180,5913000
2021-06-07,49690,49870,47290,48660,6463900
2021-06-08,48150,48480,46940,47030,5831000
2021-06-09,46940,47200,45650,46250,4049700
