date,open,high,low,close,volume
2022-01-04,17700,18700,17700,18700,20441700
2022-01-05,19200,19950,19000,19000,38787800
2022-01-06,18850,19800,18850,19250,27000500
2022-01-07,19250,20350,19250,20150,32879500
2022-01-10,20500,20800,19300,19400,25536900
2022-01-11,19000,19400,18450,18650,32266400
2022-01-12,18650,19200,17350,18150,42975500
2022-01-13,18150,18650,16900,16900,39286800
2022-01-14,16500,17800,16500,17700,21841200
2022-01-17,17700,17700,16500,16500,31333400
2022-01-18,15800,16400,15350,15400,27316100
2022-01-19,15600,16100,15500,16050,14804200
2022-01-20,16100,17100,15800,17000,13110700
2022-01-21,17000,17150,16600,16650,15083600
2022-01-24,16500,16500,15500,15500,19100700
2022-01-25,15100,16550,15100,16550,14575700
2022-01-26,16800,16850,16300,16300,10704700
2022-01-27,16300,16400,16000,16400,7877600
2022-01-28,16400,16950,16200,16800,13677000
2022-02-07,17000,17950,16900,17850,21663200
2022-02-08,17800,18150,17550,17900,18412600
2022-02-09,17900,18150,17700,17800,12505600
2022-02-10,17850,18800,17850,18550,30747500
2022-02-11,18500,18700,18100,18300,14833800
2022-02-14,17900,18350,17700,17700,18913400
2022-02-15,17700,18150,17300,18100,18577300
2022-02-16,18400,18600,18100,18200,14321700
2022-02-17,18400,18950,18150,18600,34267000
2022-02-18,18400,18800,18300,18550,18704500
2022-02-21,18550,18700,18350,18400,18521400
2022-02-22,18200,18250,17500,17800,37116500
2022-02-23,17950,18600,17900,18150,16988300
2022-02-24,18200,18400,17350,17750,23983800
2022-02-25,18000,18150,17750,17850,12072000
2022-02-28,17850,18000,17300,17350,28351900
2022-03-01,17250,17700,16850,17450,26541600
2022-03-02,17450,17900,17250,17450,13376100
2022-03-03,17450,17650,17100,17200,18767300
2022-03-04,17200,17600,17150,17300,15772500
2022-03-07,17200,17200,16900,17050,20090800
2022-03-08,17000,17500,16900,17200,18365200
2022-03-09,17300,17400,16750,16750,18666600
2022-03-10,17000,17150,16600,16600,13857500
2022-03-11,16400,16700,16100,16149,22346800
2022-03-14,16149,16200,15600,15650,16927900
2022-03-15,15700,16400,15650,16400,13518800
2022-03-16,16400,16700,16250,16300,8458000
2022-03-17,16300,16450,16250,16300,7348600
2022-03-18,16300,16450,16050,16100,11552900
2022-03-21,16200,16350,16100,16200,8155900
2022-03-22,16300,16500,16250,16500,13207500
2022-03-23,16600,17250,16550,16900,20680800
2022-03-24,16900,17100,16750,16800,8315300
2022-03-25,16800,16800,16600,16600,8554300
2022-03-28,16400,16500,15850,16050,15665500
2022-03-29,16050,16350,16050,16250,5987400
2022-03-30,16050,16300,15900,15950,10562100
2022-03-31,15950,16149,15850,15850,6965600
2022-04-01,15800,16149,15700,16000,8096000
2022-04-04,16149,16350,16100,16200,7392200
2022-04-05,16300,16600,16200,16350,9487000
2022-04-06,16300,16600,16149,16400,8752600
2022-04-07,16450,16950,16400,16650,23066300
2022-04-08,16650,16750,16200,16200,8847800
2022-04-12,16200,16300,15600,15600,10488800
2022-04-13,15700,15800,15300,15700,11796000
2022-04-14,15700,15850,15550,15550,6184400
2022-04-15,15500,15500,14500,14700,19545500
2022-04-18,14700,15050,14400,14500,10908100
2022-04-19,14500,14750,13500,13500,11657500
2022-04-20,13500,13800,13000,13050,16671300
2022-04-21,13000,13550,12550,13300,16254500
2022-04-22,13500,13750,12950,13350,8958200
2022-04-25,13450,13500,12450,12450,13769800
2022-04-26,12000,13000,11650,13000,12858100
2022-04-27,12850,13150,12700,12950,6915000
2022-04-28,12950,13150,12800,12800,5831000
2022-04-29,12800,13350,12700,13150,10360800
2022-05-04,13550,14050,13450,14050,20394300
2022-05-05,14450,14500,13900,14150,13093700
2022-05-06,13800,14450,13750,13900,11543100
2022-05-09,13600,13850,12950,12950,15383500
2022-05-10,12300,13300,12250,13300,11050700
2022-05-11,13400,13500,13050,13200,6896600
2022-05-12,13150,13250,12300,12300,10599900
2022-05-13,12350,12550,11450,11450,19896800
2022-05-16,12000,12250,11550,11600,9065600
2022-05-17,11650,12400,11600,12400,10158300
2022-05-18,12700,12900,12500,12650,11226900
2022-05-19,12200,13000,12200,12800,12282900
2022-05-20,12950,13200,12700,12800,10580000
