date,open,high,low,close,volume
2023-01-03,10600,11100,10600,11050,6100800
2023-01-04,11000,11150,10900,11000,6123400
2023-01-05,11000,11750,10950,11750,23637300
2023-01-06,11900,12200,11600,11750,15097700
2023-01-09,11850,12000,11400,11600,8656600
2023-01-10,11600,11750,11350,11700,6062700
2023-01-11,11700,11850,11600,11650,6157300
2023-01-12,11650,12100,11550,11750,7404600
2023-01-13,11900,12100,11750,11850,9287700
2023-01-16,12000,12000,11750,11850,4540400
2023-01-17,11900,12200,11850,12150,10913100
2023-01-18,12250,12300,12050,12150,6386000
2023-01-19,12100,12250,12000,12200,7463800
2023-01-27,12350,12450,12150,12200,7247000
2023-01-30,12250,12600,12100,12350,11216700
2023-01-31,12450,12500,12250,12400,7521200
2023-02-01,12550,12900,11950,11950,15662100
2023-02-02,12100,12100,11850,12000,7694100
2023-02-03,12150,12200,11850,12150,6477100
2023-02-06,12050,12600,11950,12550,9136200
2023-02-07,12600,12750,12050,12200,9291500
2023-02-08,12200,12350,12000,12250,4580300
2023-02-09,12250,12300,12000,12000,3869700
2023-02-10,12100,12300,11950,12000,7572400
2023-02-13,11950,12150,11550,11700,6202600
2023-02-14,11800,11950,11750,11850,3555200
2023-02-15,11850,12050,11750,12000,5005900
2023-02-16,12100,12350,12050,12350,7976500
2023-02-17,12300,12500,12200,12400,8017700
2023-02-20,12400,12700,12350,12650,11234100
2023-02-21,12700,12700,12450,12450,9962600
2023-02-22,12350,12500,12000,12000,11102500
2023-02-23,12000,12200,11900,12200,7552500
2023-02-24,12250,12350,12000,12000,4372700
2023-02-27,11850,12100,11850,12000,6322200
2023-02-28,12100,12250,12000,12100,5103800
2023-03-01,12050,12350,11950,12350,5404700
2023-03-02,12350,12900,12350,12700,22744500
2023-03-03,12750,12850,12350,12350,7251700
2023-03-06,12450,12650,12350,12450,6097300
2023-03-07,12500,12750,12500,12550,7923100
2023-03-08,12500,12800,12450,12750,7743500
2023-03-09,12750,13200,12650,13000,20902900
2023-03-10,12900,13100,12850,12950,8921900
2023-03-13,12800,13150,12800,13150,13893600
2023-03-14,13000,13100,12700,12850,12245900
2023-03-15,13100,13550,12900,13500,16381500
2023-03-16,13400,13400,13150,13250,9365200
2023-03-17,13400,13450,13200,13400,10682900
2023-03-20,13300,13300,12800,12850,9784800
2023-03-21,13000,13300,12850,13200,5582900
2023-03-22,13300,13350,13100,13100,3606500
2023-03-23,13000,13200,12950,13150,4287300
2023-03-24,13200,13300,13050,13250,5116500
2023-03-27,13250,13450,13100,13250,6072200
2023-03-28,13400,13500,13250,13350,4942000
2023-03-29,13300,13400,13250,13300,3372700
2023-03-30,13450,13450,13050,13200,5330600
2023-03-31,13100,13350,13050,13300,5701700
2023-04-03,13300,13400,13100,13150,8593200
2023-04-04,13300,13600,13200,13450,11413300
2023-04-05,13500,13550,13300,13400,5521100
2023-04-06,13450,13450,13150,13200,9202100
2023-04-07,13200,13300,13050,13050,4575500
2023-04-10,13150,13450,13050,13300,11143100
2023-04-11,13400,13400,13200,13350,4098400
2023-04-12,13400,13900,13400,13600,16304500
2023-04-13,13700,14050,13600,13600,11014100
2023-04-14,13600,13650,13200,13250,5124800
2023-04-17,13200,13350,13150,13300,5553200
2023-04-18,13450,13500,13300,13500,3949200
2023-04-19,13500,13550,13100,13200,5220100
2023-04-20,13200,13350,13100,13200,2732800
2023-04-21,13150,13150,12650,12800,10759200
2023-04-24,12800,13000,12750,12900,2920600
2023-04-25,13100,13250,12800,12900,5042600
2023-04-26,12750,12850,12600,12800,3940600
2023-04-27,12800,13000,12800,12900,2656000
2023-04-28,13150,13200,13050,13150,5553100
2023-05-04,13050,13350,13000,13100,7707700
2023-05-05,13000,13150,12950,13000,4168100
2023-05-08,13150,13300,13100,13250,7737600
2023-05-09,13300,13400,13250,13400,5315000
2023-05-10,13350,13400,13250,13350,4393300
2023-05-11,13450,13550,13300,13400,6010100
2023-05-12,13250,13400,13200,13350,4604100
2023-05-15,13450,13450,13250,13300,5494600
2023-05-16,13450,13600,13400,13500,10832800
2023-05-17,13500,13600,13300,13300,4751900
2023-05-18,13350,13550,13300,13450,5415300
2023-05-19,13400,13800,13400,13500,11078100
2023-05-22,13600,13750,13500,13500,8349400
2023-05-23,13700,13900,13650,13700,12453100
2023-05-24,13750,13750,13500,13500,4872500
2023-05-25,13500,13650,13450,13450,5753700
2023-05-26,13550,13700,13500,13600,5886000
2023-05-29,13600,13800,13550,13600,6272300
2023-05-30,13650,13750,13550,13650,5709500
2023-05-31,13650,13850,13550,13650,11996300
2023-06-01,13700,13750,13550,13650,5145600
2023-06-02,13700,13750,13600,13650,6661100
2023-06-05,13700,14100,13650,13950,16792700
2023-06-06,14000,14000,13750,13800,6038300
2023-06-07,13900,13950,13750,13750,9267100
2023-06-08,13850,14200,13750,13800,15149300
2023-06-09,13850,13900,13700,13750,5123000
2023-06-12,13750,14050,13750,13900,7899200
2023-06-13,14050,14050,13750,13850,5754600
2023-06-14,13850,13950,13750,13750,6980400
2023-06-15,13750,13750,13550,13550,5863000
2023-06-16,13600,13750,13500,13500,7348700
2023-06-19,13550,13650,13500,13550,3465100
2023-06-20,13550,13650,13450,13600,3980400
2023-06-21,13600,13750,13550,13650,5540500
2023-06-22,13700,13850,13600,13750,8545500
2023-06-23,13850,13900,13650,13700,5242800
2023-06-26,13750,13750,13550,13650,4815800
2023-06-27,13650,13750,13550,13600,4676600
2023-06-28,13700,13900,13650,13800,8794600
2023-06-29,13700,13800,13550,13550,5218100
2023-06-30,13550,13600,13350,13400,6924500
2023-07-03,13400,13550,13300,13300,6065100
2023-07-04,13450,13450,13250,13400,5540000
2023-07-05,13450,13550,13400,13500,4851200
2023-07-06,13500,13550,13150,13250,6733000
2023-07-07,13250,13250,12900,13100,10147100
2023-07-10,13100,13250,13100,13200,5453800
2023-07-11,13250,13350,13150,13250,7512800
2023-07-12,13350,13400,13150,13250,4831300
2023-07-13,13300,13450,13250,13350,8294000
2023-07-14,13350,13400,13200,13300,7549600
2023-07-17,13400,13400,13250,13350,6167800
2023-07-18,13350,13550,13300,13500,9685700
2023-07-19,13550,13550,13300,13300,6085500
2023-07-20,13300,13300,13100,13300,9016400
2023-07-21,13300,13300,13100,13250,10103000
2023-07-24,13350,13400,13200,13300,8856800
2023-07-25,13400,13400,13200,13250,9175700
2023-07-26,13300,13800,13200,13550,27135300
2023-07-27,13600,13650,13300,13300,12300700
2023-07-28,13300,13600,13300,13550,16812900
2023-07-31,13650,13900,13550,13700,14505500
2023-08-01,13850,13850,13400,13450,14528600
2023-08-02,13500,13700,13400,13700,9705600
2023-08-03,13700,13700,13450,13500,8300800
