date,open,high,low,close,volume
2023-01-03,95000,96000,93000,96000,740400
2023-01-04,97000,99300,95000,99300,549400
2023-01-05,100000,100100,98000,99500,684600
2023-01-06,99500,99500,95000,95800,541300
2023-01-09,96700,97300,95500,96500,398200
2023-01-10,96500,96900,93600,95400,613400
2023-01-11,96000,96300,94300,96000,556800
2023-01-12,96100,96300,93000,93300,537400
2023-01-13,94100,95000,93400,95000,319700
2023-01-16,95000,96000,93700,94900,339600
2023-01-17,94700,97500,93300,97500,600000
2023-01-18,97500,99900,96100,99900,620900
2023-01-19,98300,102000,95300,102000,1021900
2023-01-27,102000,106000,101900,103700,741600
2023-01-30,105000,105400,102000,102000,330200
2023-01-31,100100,102000,100100,101100,354700
2023-02-01,100200,101800,95100,95200,958200
2023-02-02,97900,97900,95000,96700,736900
2023-02-03,95600,96700,93600,96500,567900
2023-02-06,94200,96300,93500,96300,685600
2023-02-07,96000,96000,93300,94100,857100
2023-02-08,94100,95500,93500,93500,446700
2023-02-09,93500,94500,91800,91800,773600
2023-02-10,91800,92000,89500,91200,680900
2023-02-13,91200,92900,90100,92900,468600
2023-02-14,92900,93400,91600,92900,392700
2023-02-15,92000,93300,92000,93000,617800
2023-02-16,93000,93400,92100,92900,379900
2023-02-17,93000,93000,91100,91300,279500
2023-02-20,91400,94500,91400,94500,685100
2023-02-21,94000,94800,93200,93800,258400
2023-02-22,93000,93300,91000,91000,784400
2023-02-23,91500,91500,87000,87600,672900
2023-02-24,88800,88800,84900,85900,716200
2023-02-27,83900,84500,79900,79900,900500
2023-02-28,82000,82500,80000,82000,585400
2023-03-01,80000,81800,79700,80500,1083200
2023-03-02,80400,81300,79000,79000,540200
2023-03-03,79700,79800,76000,76000,581000
2023-03-06,76500,78000,74400,74400,850800
2023-03-07,76000,79600,75200,78300,1893800
2023-03-08,78200,81000,77800,80400,1497600
2023-03-09,80500,82000,80100,80800,1257800
2023-03-10,80500,84500,80500,83900,1407600
2023-03-13,83800,85800,83800,84500,1593800
2023-03-14,84100,85000,82500,83600,939100
2023-03-15,83700,85100,83600,84700,1108600
2023-03-16,84700,84700,82000,83800,897900
2023-03-17,83800,84000,82700,83500,1173700
2023-03-20,82600,82800,79400,81500,1328800
2023-03-21,81500,83200,79000,80100,1059400
2023-03-22,80200,80600,78200,79000,1703500
2023-03-23,79700,79700,78500,78500,1353700
2023-03-24,79000,79000,77700,78000,1368800
2023-03-27,78200,78200,76200,76600,1538900
2023-03-28,77500,77800,76800,77600,1526800
2023-03-29,77600,77800,76800,77500,939400
2023-03-30,79300,79600,78500,79100,1040000
2023-03-31,79200,79400,78100,78400,1099300
2023-04-03,78800,78800,76800,77000,1511300
