date,open,high,low,close,volume
2022-01-04,26830,27060,26720,26800,20100700
2022-01-05,26890,27150,26830,26830,18760700
2022-01-06,26660,26770,26430,26430,17171200
2022-01-07,26430,26490,26170,26260,16335300
2022-01-10,26290,26750,26090,26260,15946500
2022-01-11,26400,26400,25860,25860,12758500
2022-01-12,25920,26520,25880,26490,14686700
2022-01-13,26540,27120,26490,26770,24990100
2022-01-14,26660,26870,26490,26520,7902000
2022-01-17,26520,26660,25620,25620,21661200
2022-01-18,25520,25950,24650,25220,21441900
2022-01-19,25460,25540,24910,24940,17705400
2022-01-20,25120,25340,24820,25220,14665400
2022-01-21,25220,25480,24710,24820,16277300
2022-01-24,24710,24770,23330,23330,29425200
2022-01-25,23220,24820,23040,24790,17887600
2022-01-26,24940,25480,24910,24910,15205400
2022-01-27,24770,24940,24080,24170,14700800
2022-01-28,24220,24540,23910,24200,14941600
2022-02-07,24540,25050,23970,24680,16609600
2022-02-08,24650,26120,24650,26120,26528800
2022-02-09,26260,27690,26210,27120,40297200
2022-02-10,27170,27460,26770,26950,23598200
2022-02-11,26720,27230,26540,27030,17343300
2022-02-14,26660,27230,26460,26490,18246700
2022-02-15,26490,26690,26030,26370,15564400
2022-02-16,26430,26660,26140,26370,9350300
2022-02-17,26370,26800,26370,26660,11353300
2022-02-18,26490,27320,26400,26970,21375700
2022-02-21,27010,27230,26690,26750,12177300
2022-02-22,26540,26720,26210,26610,17669600
2022-02-23,26750,27060,26520,26770,12981100
2022-02-24,26800,26870,25860,26370,22445800
2022-02-25,26430,26570,26320,26320,12775700
2022-02-28,26400,27410,26400,27060,35200100
2022-03-01,27350,27570,26870,26890,23374000
2022-03-02,26950,27150,26720,26890,19896100
2022-03-03,27290,28720,27120,28720,76236800
2022-03-04,29240,29420,28550,28550,33378900
2022-03-07,28780,30100,28670,29290,38200000
2022-03-08,29020,29360,28350,28350,40509400
2022-03-09,28670,28840,28010,28580,34775200
2022-03-10,28670,28720,28150,28180,26828300
2022-03-11,28210,28270,26870,27290,44340200
2022-03-14,27120,27630,26260,26260,33845300
2022-03-15,26350,26770,26060,26460,20864200
2022-03-16,26890,27030,26490,26490,11418800
2022-03-17,26720,26770,26320,26350,14957700
2022-03-18,26490,26870,26400,26660,17727600
2022-03-21,26770,27060,26610,26870,19313200
2022-03-22,26890,26920,26540,26890,22965400
2022-03-23,27060,27210,26830,26830,17291200
2022-03-24,26950,26950,26570,26610,14927500
2022-03-25,26690,26920,26490,26610,13444600
2022-03-28,26430,26870,26260,26320,19505200
2022-03-29,26490,26520,26260,26290,12684700
2022-03-30,26260,26610,26030,26090,15726700
2022-03-31,26170,26350,25690,25860,18892300
2022-04-01,25800,26370,25520,26210,19701900
2022-04-04,26370,26540,26220,26290,12156300
2022-04-05,26370,26610,26350,26430,12124200
2022-04-06,26370,27490,26370,27090,29707400
2022-04-07,27230,27290,26690,26690,14512900
2022-04-08,26800,26970,26570,26610,13738800
2022-04-12,26660,26660,25820,25860,18233500
2022-04-13,25970,26060,25620,25920,12712600
2022-04-14,25970,26120,25740,25740,12038800
2022-04-15,25740,25800,25310,25340,18378500
2022-04-18,25260,25540,24460,24460,23186000
2022-04-19,24650,25170,24600,24820,19054800
2022-04-20,24940,25220,24710,24770,13236800
2022-04-21,24650,25290,24130,24860,17812100
2022-04-22,25220,25260,24280,25120,12663500
2022-04-25,25120,25120,23370,23370,29055100
2022-04-26,23020,23730,22710,23620,23280100
2022-04-27,23790,24600,23570,24370,18780400
2022-04-28,24370,24910,24370,24710,13611800
2022-04-29,24600,24880,24570,24820,12347800
2022-05-04,24820,24820,24080,24080,14901300
2022-05-05,24420,24420,23790,24110,13817300
2022-05-06,23730,24650,23730,23970,15010600
2022-05-09,23790,24020,22910,22910,26283600
2022-05-10,22640,23570,22190,23570,19440000
2022-05-11,23510,23680,23250,23300,9559800
2022-05-12,23280,23300,21930,21930,25252600
2022-05-13,21870,22110,20500,20580,42997700
2022-05-16,21240,21500,20810,20810,29389700
2022-05-17,20760,21900,20640,21900,23415100
2022-05-18,22020,22190,21710,21900,16073200
2022-05-19,21380,21840,21120,21720,16040000
2022-05-20,21620,21670,21360,21580,13929400
2022-05-23,21760,21900,20810,21070,10178900
2022-05-24,21070,21210,19610,20010,42201300
2022-05-25,19780,20040,18950,19750,39418000
2022-05-26,20070,20410,19810,20070,16225800
2022-05-27,20070,20580,19960,20320,17591900
2022-05-30,20360,20550,20240,20320,15054500
2022-05-31,20270,20270,19780,19890,18840200
2022-06-01,19780,19960,19370,19700,21644600
2022-06-02,19490,19670,18950,19010,25380600
2022-06-03,19090,19490,19060,19150,14709900
2022-06-06,19580,19630,18970,19090,17769400
2022-06-07,19090,19230,18720,19040,19376400
2022-06-08,19090,19180,18780,18870,24841800
2022-06-09,18870,19810,18780,19370,26979900
2022-06-10,19370,19630,19270,19270,15182300
2022-06-13,18920,19210,18170,18230,21236000
2022-06-14,18060,18090,17320,17370,28438400
2022-06-15,17260,17720,16540,16860,28702400
2022-06-16,17290,17970,17140,17770,33385900
2022-06-17,17770,17800,16620,17570,30237200
2022-06-20,17230,17420,16370,16370,37272900
2022-06-21,16170,16290,15530,15760,39935100
2022-06-22,15790,16670,15790,16290,21442500
2022-06-23,16290,16550,16290,16520,6926200
2022-06-24,16550,17040,16440,16520,12828800
2022-06-27,16670,17350,16170,17350,20739600
2022-06-28,17310,17310,16860,17040,17838300
2022-06-29,16890,17540,16740,17230,20190300
2022-06-30,17350,17720,16890,16890,19950600
2022-07-01,16890,17120,16320,16970,15200000
2022-07-04,17160,17160,16670,16670,12443200
2022-07-05,16740,16930,16470,16590,15093400
2022-07-06,16440,16860,16129,16250,18233600
2022-07-07,16250,16470,16210,16470,10828000
2022-07-08,16670,17080,16670,17010,19504900
2022-07-11,16970,17160,16620,16710,12476400
2022-07-12,16710,17040,16620,16890,12146500
2022-07-13,16820,17270,16780,16890,17855700
2022-07-14,16820,16970,16740,16820,12520300
2022-07-15,16930,17800,16930,17570,47697200
2022-07-18,17570,17650,17040,17120,19929000
2022-07-19,17040,17120,16740,16780,16276900
2022-07-20,16930,17230,16890,16930,16893100
2022-07-21,16930,17420,16890,17200,23043400
2022-07-22,17200,17270,16820,16820,16642200
2022-07-25,16820,16890,16520,16590,20722100
2022-07-26,16520,16670,16370,16400,26378200
2022-07-27,16250,16290,15950,16100,28601000
2022-07-28,16290,16440,16100,16210,23510500
2022-07-29,16370,16620,16290,16290,20587600
2022-08-01,16440,17310,16370,17270,38143900
2022-08-02,17350,17540,17200,17380,22699000
2022-08-03,17200,18070,17120,17990,58846000
2022-08-04,18110,18140,17800,17920,30031900
2022-08-05,17720,17920,17540,17650,42516600
2022-08-08,17720,18110,17650,17870,30365700
2022-08-09,18110,18410,17920,18260,48222600
2022-08-10,18180,18480,18030,18030,30124400
2022-08-11,18220,18290,17650,17720,34352700
2022-08-12,17650,18220,17620,18140,33797300
2022-08-15,18260,18330,18030,18180,31513400
2022-08-16,18180,18710,18180,18600,65490300
2022-08-17,18630,18670,18290,18410,27443900
2022-08-18,18260,18450,18220,18290,23215100
2022-08-19,18260,18370,17920,17990,31457200
2022-08-22,17920,17990,17540,17690,23798700
2022-08-23,17500,17920,17500,17920,16687400
2022-08-24,17920,17990,17800,17800,12125400
2022-08-25,17990,18220,17870,18070,18259100
2022-08-26,18180,18180,17800,17800,16469800
2022-08-29,17460,17620,17160,17420,32468000
2022-08-30,17500,17650,17380,17460,15309700
2022-08-31,17420,17540,17230,17420,14977400
2022-09-05,17460,18260,17460,18110,26282100
2022-09-06,18180,18330,17840,17840,15332900
2022-09-07,17840,18030,17420,17420,25025500
2022-09-08,17570,17770,17350,17500,20365500
2022-09-09,17690,18030,17500,18030,26048100
2022-09-12,18110,18410,18030,18030,26167100
2022-09-13,17990,18180,17800,17960,14681300
2022-09-14,17620,18030,17620,17960,27029100
2022-09-15,18110,18110,17770,17870,13683900
2022-09-16,17720,17870,17420,17420,27510700
2022-09-19,17500,17620,17010,17160,27479100
2022-09-20,17270,17420,17120,17420,11511000
2022-09-21,17350,17380,17200,17350,9916300
2022-09-22,17200,17500,17160,17420,11594200
