date,open,high,low,close,volume
2021-01-04,57150,58120,56620,57740,1362600
2021-01-05,57200,58640,56300,58510,1262700
2021-01-06,59160,59740,58510,58770,1161900
2021-01-07,59160,60330,57980,60270,1446600
2021-01-08,60270,60660,59610,60270,934700
2021-01-11,60460,61560,60270,60660,743600
2021-01-12,60660,61050,59810,60850,949100
2021-01-13,61500,61500,60270,60460,1091600
2021-01-14,60200,60460,59480,59870,775000
2021-01-15,60460,60660,58830,59550,1767000
2021-01-18,59810,59810,58430,58900,972000
2021-01-19,58900,58900,54790,55260,1158400
2021-01-20,55910,56230,52140,56230,1022600
2021-01-21,56890,57150,56230,56890,966400
2021-01-22,56890,57200,56170,56300,1062200
2021-01-25,56110,56360,55000,55070,1225400
2021-01-26,55130,55130,52660,54150,1329100
2021-01-27,54150,54150,51370,51370,940900
2021-01-28,48110,50700,47780,47780,1569900
2021-01-29,47780,50700,47130,49610,902600
2021-02-01,49930,50510,48430,48890,670300
2021-02-02,48890,50060,48630,49740,934100
2021-02-03,51040,52020,50700,52020,874500
2021-02-04,52660,53120,51870,52660,790800
2021-02-05,53440,53950,52790,52790,799000
2021-02-08,53820,53900,50120,51370,1695100
2021-02-09,51680,52850,50700,52850,1216500
2021-02-17,55260,56500,54280,56500,1923100
2021-02-18,57790,58830,56760,58570,2259700
2021-02-19,57200,58180,57200,57790,1134700
2021-02-22,57200,57980,56620,57340,1156500
2021-02-23,58510,58700,57600,58120,1546200
2021-02-24,57860,57860,56560,57280,820100
2021-02-25,57860,58120,57340,57980,1366000
2021-02-26,56690,58050,56690,58050,872900
2021-03-01,58700,59740,58120,59740,1661100
2021-03-02,59810,60790,59160,59160,1386700
2021-03-03,59160,59480,58640,59160,696900
2021-03-04,59290,59810,57860,59090,1325100
2021-03-05,59930,60920,58830,60130,1469200
2021-03-08,61760,62410,60920,61760,1649000
2021-03-09,61640,61640,59160,60920,696100
2021-03-10,60520,60520,59160,59810,995600
2021-03-11,60460,60460,59810,60270,337200
2021-03-12,60460,60460,59090,59230,398400
2021-03-15,59480,59810,59230,59230,398200
2021-03-16,59230,59480,58310,58700,893400
2021-03-17,58770,61760,58250,60330,798700
2021-03-18,60400,60460,59480,59680,276400
2021-03-19,58830,59090,58310,59090,966800
2021-03-22,59160,59550,58510,58830,510900
2021-03-23,58510,59810,58430,59680,563500
2021-03-24,57860,58570,57740,58570,729000
2021-03-25,58570,59680,57860,58700,635700
2021-03-26,58050,58180,55910,57980,375100
2021-03-29,58510,58830,57860,58180,257900
2021-03-30,58180,58510,57860,58250,588000
2021-03-31,57980,58960,57860,58310,630300
2021-04-01,58380,58900,58250,58900,632100
2021-04-02,59360,59610,58700,58700,951100
2021-04-05,58830,59290,58120,58120,723500
2021-04-06,58050,58380,57860,58310,674800
2021-04-07,58430,59160,57860,57930,1201200
2021-04-08,58510,58510,57790,57860,684700
2021-04-09,57860,58430,57540,57740,379200
2021-04-12,57860,57930,56420,57150,1911900
2021-04-13,56950,57150,55710,55910,1358600
2021-04-14,55910,57080,55580,56230,741700
2021-04-15,57080,57400,55580,55910,1471400
2021-04-16,55910,56560,55580,55910,590300
2021-04-19,55910,56690,55650,56690,577300
2021-04-20,56890,57860,56620,57200,1410500
2021-04-22,57200,57200,55780,55780,1101600
2021-04-23,55710,55910,54600,55910,849600
2021-04-26,55650,55650,52980,52980,1072100
2021-04-27,52980,53300,52140,52980,791100
2021-04-28,52980,53630,52720,53250,631900
2021-04-29,53950,54350,53500,54280,624400
2021-05-04,53950,54150,53300,54150,930600
