date,open,high,low,close,volume
2022-01-04,68320,68480,67920,67920,1885600
2022-01-05,68010,68150,67380,67540,3124600
2022-01-06,67460,67460,66830,66900,2848200
2022-01-07,66830,67060,66610,66750,2553900
2022-01-10,67560,67720,66520,66670,1735600
2022-01-11,66610,66900,66520,66670,1829000
2022-01-12,66750,66750,65890,66200,2183600
2022-01-13,66440,66670,66030,66200,1711600
2022-01-14,66200,67790,65890,67470,2516600
2022-01-17,67720,67720,66030,66030,2100400
2022-01-18,66030,66520,65790,66440,2100400
2022-01-19,66030,66520,65890,66440,1764900
2022-01-20,66120,66370,66030,66120,1488400
2022-01-21,66120,66370,65710,65790,1576400
2022-01-24,65790,65890,64519,64519,2222200
2022-01-25,64120,64519,63020,63090,3758600
2022-01-26,63170,64120,63170,63490,1452100
2022-01-27,63820,66440,63820,66200,2039000
2022-01-28,66120,67070,65960,66200,2257400
2022-02-07,66280,66900,66030,66520,1324200
2022-02-08,66440,66520,65330,65330,2708900
2022-02-09,65330,66670,65330,65960,1799300
2022-02-10,65960,66370,65550,65890,1612500
2022-02-11,65710,65790,65260,65330,1624600
2022-02-14,64920,65330,64519,64610,2971800
2022-02-15,64610,64920,64519,64680,1465300
2022-02-16,64680,64760,63980,64050,2825100
2022-02-17,64120,64680,64050,64360,1787700
2022-02-18,63820,64360,63820,64220,1808100
2022-02-21,64450,65010,64450,64519,1280600
2022-02-22,64450,64519,63490,63730,3204500
2022-02-23,63730,64120,63570,63730,2200300
2022-02-24,63730,63730,62540,62620,2723500
2022-02-25,62950,63320,62860,62860,1347700
2022-02-28,62860,62950,61960,62460,2258900
2022-03-01,62460,63250,62290,63090,1273100
2022-03-02,63090,63090,62140,62540,2037100
2022-03-03,62690,62950,62290,62460,1486600
2022-03-04,62460,62460,61960,62050,2511600
2022-03-07,62050,62050,61110,61190,3511900
2022-03-08,60770,60930,60550,60630,2383000
2022-03-09,60550,61190,59760,59820,3003700
2022-03-10,60550,62050,60550,61420,2971800
2022-03-11,61500,62540,61420,62140,2322900
2022-03-14,62140,62140,61250,61500,1654700
2022-03-15,61340,61730,60770,61500,1482600
2022-03-16,61500,62140,61340,61590,1850400
2022-03-17,61830,61960,60850,60850,1354400
2022-03-18,61020,61340,60550,60550,4233000
2022-03-21,60550,62050,60550,61830,1884100
2022-03-22,62050,62050,61190,61250,2390200
2022-03-23,61190,61340,60470,60630,3226000
2022-03-24,60550,60630,59890,60230,3389800
2022-03-25,60230,60390,59820,59890,2699500
2022-03-28,59990,60230,58470,58470,4038700
2022-03-29,58540,60150,58540,60150,2118000
2022-03-30,60150,61020,59820,60710,3413800
2022-03-31,60710,64519,60550,64450,9645800
2022-04-01,64519,65890,63980,65090,6112000
2022-04-04,65330,65710,64920,65470,3808700
2022-04-05,65160,65160,64050,64050,2202100
2022-04-06,63730,64680,63020,63170,4306700
2022-04-07,63640,63730,62540,62540,1760300
2022-04-08,62540,63020,61590,61590,2738300
2022-04-12,61590,61960,60930,61190,1776300
2022-04-13,61190,62540,61110,61500,2118800
2022-04-14,61730,62140,60770,60770,1810200
2022-04-15,60930,61830,60550,60930,1362400
2022-04-18,60930,62050,60850,61340,2564300
2022-04-19,61420,61900,60550,60550,1670200
2022-04-20,60550,61110,60230,60230,1931100
2022-04-21,59990,60930,59760,59760,4615600
2022-04-22,60310,60930,60150,60470,2796700
2022-04-25,60550,60770,58150,58540,2659800
2022-04-26,58540,60550,56470,60470,3883000
2022-04-27,59430,60390,58710,59760,1826000
2022-04-28,59660,59660,58790,59190,1911000
2022-04-29,59280,59760,58950,59110,1630100
2022-05-04,59110,59280,57760,57760,1763900
2022-05-05,58320,58320,56970,57440,1548200
2022-05-06,56890,57040,55370,55940,2109800
2022-05-09,55940,56970,55450,55750,2392100
2022-05-10,55750,57260,55750,56230,3106500
2022-05-11,56230,56640,55370,55370,1793700
2022-05-12,55620,55620,52980,52980,3189100
2022-05-13,53370,54020,52490,52650,4590600
2022-05-16,53040,53830,52330,52420,1977800
2022-05-17,52260,55750,51940,55750,2105100
2022-05-18,55750,56160,55370,55990,1983200
2022-05-19,55370,55750,54960,54960,1449400
2022-05-20,54960,55690,54170,54250,1296200
2022-05-23,54580,54730,52750,52800,2022200
2022-05-24,53130,54880,52980,54880,2033000
2022-05-25,54880,57600,54880,57260,2362100
2022-05-26,57260,57260,56320,56810,1530800
2022-05-27,56810,58390,56320,58150,3456900
2022-05-30,58080,58080,57350,57760,2124400
2022-05-31,57440,57670,57120,57120,2058700
2022-06-01,56970,57840,56810,57260,1229600
2022-06-02,57350,57350,56410,56640,1487800
2022-06-03,56550,56810,55750,55990,1052800
2022-06-06,55940,56720,55750,56410,1432000
