date,open,high,low,close,volume
2022-01-04,65400,66990,64930,66330,1327900
2022-01-05,66330,67040,65980,65980,1178700
2022-01-06,65980,66790,65690,66180,770900
2022-01-07,66180,66180,65200,65200,921200
2022-01-10,65200,65200,64000,64200,772200
2022-01-11,64000,64730,63390,63440,773400
2022-01-12,63440,65450,62570,65450,928600
2022-01-13,65690,65690,63540,65200,925000
2022-01-14,64980,64980,64099,64489,468400
2022-01-17,64000,64440,62570,62570,817400
2022-01-18,62090,63540,61890,62620,816200
2022-01-19,62660,64489,62570,64250,954800
2022-01-20,64000,64489,63590,64489,896900
2022-01-21,64489,64489,63190,64099,655100
2022-01-24,63630,64099,62520,62520,867600
2022-01-25,62470,63040,61410,63040,802500
2022-01-26,63040,63490,62090,63490,954300
2022-01-27,62990,63670,62180,63290,530600
2022-01-28,63190,63760,62420,63760,716300
2022-02-07,64000,65300,64000,64440,932400
2022-02-08,64440,65830,64440,65600,1450000
2022-02-09,65600,66180,65450,65930,1207000
2022-02-10,65930,66030,64730,65600,902700
2022-02-11,64980,65450,64980,65110,541500
2022-02-14,64440,64980,63540,63540,957300
2022-02-15,63860,64440,63290,64150,572400
2022-02-16,64590,64590,63340,63950,562000
2022-02-17,63540,64730,63490,64730,1031400
2022-02-18,63590,64489,63590,64489,467800
2022-02-21,63760,64930,63760,64440,612100
2022-02-22,64000,66990,63710,66280,3272600
2022-02-23,66280,67670,65880,66330,1609600
2022-02-24,65930,66280,65200,65830,1174200
2022-02-25,65880,67280,65450,66230,2690300
2022-02-28,65690,66410,65200,65450,1802000
2022-03-01,65880,65930,65019,65450,1210200
2022-03-02,65349,65349,64489,64730,1670200
2022-03-03,64980,65690,64290,65690,1057800
2022-03-04,65690,65730,64780,65349,1073200
2022-03-07,64730,64980,64489,64590,1139800
2022-03-08,64489,64730,63710,64590,1996900
2022-03-09,64540,64540,63760,64390,1148900
2022-03-10,64489,64489,63810,64250,883000
2022-03-11,64200,64200,63540,64000,653000
2022-03-14,63590,63900,62320,63390,1226700
