date,value,return
2023-01-01,99637624.0,-0.3623759999999976
2023-01-02,99637624.0,-0.3623759999999976
2023-01-03,104039624.0,4.039623999999997
2023-01-04,103519624.0,3.51962400000001
2023-01-05,104575624.0,4.575624
2023-01-06,104061624.0,4.061624000000008
2023-01-09,103661624.0,3.6616240000000078
2023-01-10,103397624.0,3.39762400000001
2023-01-11,104701624.0,4.701624000000004
2023-01-12,104777624.0,4.777623999999991
2023-01-13,104811624.0,4.811623999999992
2023-01-16,104963624.0,4.963624000000011
2023-01-17,107963624.0,7.963623999999991
2023-01-18,109485624.0,9.485623999999993
2023-01-19,109239624.0,9.239624000000003
2023-01-20,109239624.0,9.239624000000003
2023-01-23,109239624.0,9.239624000000003
2023-01-24,109239624.0,9.239624000000003
2023-01-25,109239624.0,9.239624000000003
2023-01-26,109239624.0,9.239624000000003
2023-01-27,110681624.0,10.681623999999989
2023-01-30,109611624.0,9.611623999999996
2023-01-31,110213624.0,10.21362400000001
2023-02-01,106751624.0,6.7516240000000005
2023-02-02,108028224.0,8.028224000000005
2023-02-03,106459624.0,6.459623999999997
2023-02-06,106855624.0,6.8556239999999935
2023-02-07,103635624.0,3.635623999999993
2023-02-08,104409624.0,4.409624000000001
2023-02-09,102969624.0,2.969624000000004
2023-02-10,101825624.0,1.8256239999999924
2023-02-13,100827624.0,0.8276240000000046
2023-02-14,100627624.0,0.6276240000000044
2023-02-15,101261624.0,1.2616240000000056
2023-02-16,102512224.0,2.5122239999999962
2023-02-17,102455624.0,2.4556239999999896
2023-02-20,105359624.0,5.359624000000007
2023-02-21,105031624.0,5.03162399999999
2023-02-22,101926224.0,1.9262239999999986
2023-02-23,102345624.0,2.3456240000000017
2023-02-24,100297624.0,0.29762399999999634
2023-02-27,98573624.0,-1.4263759999999959
2023-02-28,98165624.0,-1.8343760000000042
2023-03-01,99943624.0,-0.056376000000002424
2023-03-02,99357624.0,-0.6423760000000001
2023-03-03,98345624.0,-1.6543760000000018
2023-03-06,99135624.0,-0.864376
2023-03-07,100009624.0,0.009623999999996968
2023-03-08,100274224.0,0.2742239999999896
2023-03-09,100894224.0,0.8942240000000101
2023-03-10,100626224.0,0.6262240000000086
2023-03-13,100797624.0,0.7976240000000079
2023-03-14,99205624.0,-0.7943759999999966
2023-03-15,102284224.0,2.2842239999999903
2023-03-16,100431624.0,0.4316240000000082
2023-03-17,99415624.0,-0.5843759999999976
2023-03-20,97717624.0,-2.282375999999997
2023-03-21,99565624.0,-0.434376000000003
2023-03-22,100121624.0,0.12162399999999796
2023-03-23,100057624.0,0.057624000000000564
2023-03-24,101091624.0,1.0916240000000021
2023-03-27,101443624.0,1.443623999999999
2023-03-28,102107624.0,2.107623999999997
2023-03-29,102235624.0,2.2356239999999916
2023-03-30,103131624.0,3.1316239999999995
2023-03-31,104471624.0,4.471624000000007
2023-04-03,106468380.0,6.468380000000007
2023-04-04,108026380.0,8.02638
2023-04-05,107781380.0,7.781379999999993
2023-04-06,108030380.0,8.030380000000005
2023-04-07,107148380.0,7.148379999999999
2023-04-10,109335380.0,9.335380000000004
2023-04-11,109610380.0,9.610380000000006
2023-04-12,110760380.0,10.76037999999999
2023-04-13,110695380.0,10.69538000000001
2023-04-14,108332380.0,8.332380000000006
2023-04-17,107551380.0,7.551379999999996
2023-04-18,107917380.0,7.917379999999996
2023-04-19,108117380.0,8.117379999999997
2023-04-20,107497380.0,7.497379999999998
2023-04-21,106141380.0,6.141379999999996
2023-04-24,105016380.0,5.016379999999998
2023-04-25,103104380.0,3.1043799999999955
2023-04-26,104091380.0,4.09138
2023-04-27,104536380.0,4.5363800000000065
2023-04-28,105063380.0,5.063379999999995
2023-05-01,105063380.0,5.063379999999995
2023-05-02,105063380.0,5.063379999999995
2023-05-03,105063380.0,5.063379999999995
2023-05-04,103011380.0,3.011380000000008
2023-05-05,103301380.0,3.301379999999998
2023-05-08,104561380.0,4.561379999999993
2023-05-09,104391380.0,4.391379999999989
2023-05-10,105108380.0,5.108380000000001
2023-05-11,104943380.0,4.943380000000008
2023-05-12,105478380.0,5.478380000000005
2023-05-15,106238380.0,6.23838000000001
2023-05-16,105161380.0,5.161379999999993
2023-05-17,104591380.0,4.591379999999989
2023-05-18,104756380.0,4.7563800000000045
2023-05-19,104336380.0,4.336380000000006
2023-05-22,105461380.0,5.461380000000005
2023-05-23,104521380.0,4.521379999999997
2023-05-24,104201380.0,4.20138000000001
2023-05-25,104326380.0,4.326380000000007
2023-05-26,104631380.0,4.631380000000007
2023-05-29,105253380.0,5.253379999999996
2023-05-30,106345380.0,6.3453800000000005
2023-05-31,105570380.0,5.570380000000008
2023-06-01,105980380.0,5.980380000000007
2023-06-02,109735380.0,9.735380000000005
2023-06-05,110440380.0,10.440380000000005
2023-06-06,111703380.0,11.703379999999996
2023-06-07,112338380.0,12.338380000000004
2023-06-08,109890380.0,9.890379999999999
2023-06-09,112146380.0,12.14637999999999
2023-06-12,114667380.0,14.667380000000009
2023-06-13,114952380.0,14.952380000000009
2023-06-14,113554380.0,13.554379999999998
2023-06-15,112938380.0,12.938380000000006
2023-06-16,112341380.0,12.341380000000001
2023-06-19,111111380.0,11.111380000000004
2023-06-20,112314380.0,12.314380000000003
2023-06-21,113236380.0,13.236380000000004
2023-06-22,113747380.0,13.747379999999998
2023-06-23,114387380.0,14.387379999999993
2023-06-26,116266380.0,16.26638
2023-06-27,115731380.0,15.731380000000005
2023-06-28,115599380.0,15.599380000000007
2023-06-29,113131380.0,13.131380000000004
2023-06-30,113257380.0,13.257380000000008
2023-07-03,111772548.0,11.772548000000004
2023-07-04,111704548.0,11.704548000000003
2023-07-05,111840548.0,11.840548000000005
2023-07-06,111568548.0,11.568548
2023-07-07,109815848.0,9.815847999999994
2023-07-10,109290548.0,9.290547999999998
2023-07-11,109086548.0,9.086547999999993
2023-07-12,109815848.0,9.815847999999994
2023-07-13,111619548.0,11.619548000000002
2023-07-14,111840548.0,11.840548000000005
2023-07-17,111619548.0,11.619548000000002
2023-07-18,111330548.0,11.330547999999997
2023-07-19,111126548.0,11.126547999999993
2023-07-20,111415548.0,11.415547999999998
2023-07-21,111330548.0,11.330547999999997
2023-07-24,112724548.0,12.724548000000002
2023-07-25,114900548.0,14.900548000000002
2023-07-26,117518548.0,17.51854799999999
2023-07-27,116515548.0,16.515547999999992
2023-07-28,114203548.0,14.20354800000001
2023-07-31,114033548.0,14.033548000000007
2023-08-01,115189548.0,15.18954800000001
2023-08-02,115580548.0,15.580547999999993
2023-08-03,117467548.0,17.46754800000001
2023-08-04,116719548.0,16.719547999999996
2023-08-07,117093548.0,17.093548000000002
2023-08-08,117518548.0,17.51854799999999
2023-08-09,117093548.0,17.093548000000002
2023-08-10,116804548.0,16.804547999999997
2023-08-11,116022548.0,16.022548000000004
2023-08-14,114900548.0,14.900548000000002
2023-08-15,114390548.0,14.390547999999992
2023-08-16,114390548.0,14.390547999999992
2023-08-17,113387548.0,13.387547999999994
2023-08-18,111704548.0,11.704548000000003
2023-08-21,111058548.0,11.058547999999991
2023-08-22,109086548.0,9.086547999999993
2023-08-23,109152848.0,9.152848000000002
2023-08-24,111619548.0,11.619548000000002
2023-08-25,113608548.0,13.608547999999999
2023-08-28,113676548.0,13.676548
2023-08-29,114985548.0,14.985548000000005
2023-08-30,116209548.0,16.209548000000005
2023-08-31,114900548.0,14.900548000000002
2023-09-01,114900548.0,14.900548000000002
2023-09-04,114900548.0,14.900548000000002
2023-09-05,115495548.0,15.495547999999992
2023-09-06,115631548.0,15.631547999999995
2023-09-07,116719548.0,16.719547999999996
2023-09-08,116804548.0,16.804547999999997
2023-09-11,121819548.0,21.81954800000001
2023-09-12,122873548.0,22.87354800000001
2023-09-13,121326548.0,21.326548000000003
2023-09-14,123961548.0,23.96154800000001
2023-09-15,120901548.0,20.90154799999999
2023-09-18,117518548.0,17.51854799999999
2023-09-19,114900548.0,14.900548000000002
2023-09-20,117093548.0,17.093548000000002
2023-09-21,116379548.0,16.37954800000001
2023-09-22,114305548.0,14.305547999999991
2023-09-25,110531548.0,10.531548
2023-09-26,109511548.0,9.511548000000003
2023-09-27,107777548.0,7.77754799999999
2023-09-28,105295548.0,5.2955480000000055
2023-09-29,105431548.0,5.431548000000008
2023-10-02,105517284.0,5.517284
2023-10-03,101514284.0,1.514283999999999
2023-10-04,102289284.0,2.2892839999999914
2023-10-05,101167284.0,1.1672839999999907
2023-10-06,102454284.0,2.4542840000000066
2023-10-09,102487284.0,2.4872840000000007
2023-10-10,103157284.0,3.1572839999999935
2023-10-11,103140284.0,3.140283999999993
2023-10-12,103621284.0,3.6212839999999913
2023-10-13,103340284.0,3.3402839999999934
2023-10-16,102260284.0,2.2602840000000013
2023-10-17,100879284.0,0.8792839999999913
2023-10-18,99368284.0,-0.6317160000000044
2023-10-19,98068284.0,-1.9317160000000055
2023-10-20,100159284.0,0.15928400000000398
2023-10-23,98742284.0,-1.2577159999999976
2023-10-24,99588284.0,-0.4117159999999953
2023-10-25,100049284.0,0.04928399999999389
2023-10-26,95158284.0,-4.841715999999996
2023-10-27,92960284.0,-7.039715999999996
2023-10-30,92096284.0,-7.903716000000005
2023-10-31,90153284.0,-9.846716
2023-11-01,90513284.0,-9.486715999999994
2023-11-02,93922284.0,-6.077716
2023-11-03,95087284.0,-4.912715999999994
2023-11-06,96368284.0,-3.631715999999996
2023-11-07,95086284.0,-4.913716000000001
2023-11-08,96856284.0,-3.1437159999999964
2023-11-09,98157284.0,-1.8427159999999998
2023-11-10,97403284.0,-2.596715999999999
2023-11-13,97098284.0,-2.9017159999999986
2023-11-14,97231284.0,-2.7687160000000044
2023-11-15,98357284.0,-1.6427159999999996
2023-11-16,98592284.0,-1.4077160000000033
2023-11-17,95686084.0,-4.313915999999995
2023-11-20,95606284.0,-4.393716000000003
2023-11-21,95940084.0,-4.059915999999997
2023-11-22,95735284.0,-4.264716000000002
2023-11-23,93977284.0,-6.022715999999995
2023-11-24,94316284.0,-5.683716000000006
2023-11-27,94769284.0,-5.230716000000002
2023-11-28,95602284.0,-4.3977159999999955
2023-11-29,96498284.0,-3.501715999999999
2023-11-30,95339284.0,-4.660715999999998
2023-12-01,95609284.0,-4.390715999999994
2023-12-04,96621284.0,-3.378716000000004
2023-12-05,95721284.0,-4.278716000000005
2023-12-06,96330284.0,-3.6697160000000006
2023-12-07,96325284.0,-3.674716
2023-12-08,97175284.0,-2.824716000000005
2023-12-11,98295284.0,-1.704715999999995
2023-12-12,98009284.0,-1.9907160000000035
2023-12-13,97051284.0,-2.9487159999999957
2023-12-14,96236284.0,-3.7637159999999947
2023-12-15,95405284.0,-4.594715999999998
2023-12-18,94672284.0,-5.327716000000004
2023-12-19,94729284.0,-5.2707159999999975
