date,value,return
2023-07-10,118059560.0,18.059559999999998
2023-07-11,116379560.0,16.379560000000005
2023-07-12,115147560.0,15.147559999999993
2023-07-13,115315560.0,15.315560000000005
2023-07-14,117219560.0,17.21956
2023-07-17,116379560.0,16.379560000000005
2023-07-18,115987560.0,15.98755999999999
2023-07-19,116827560.0,16.82756000000001
2023-07-20,120243560.0,20.243560000000006
2023-07-21,121083560.0,21.083560000000002
2023-07-24,120411560.0,20.411559999999994
2023-07-25,120411560.0,20.411559999999994
2023-07-26,121083560.0,21.083560000000002
2023-07-27,121083560.0,21.083560000000002
2023-07-28,120635560.0,20.635559999999998
2023-07-31,120243560.0,20.243560000000006
2023-08-01,117219560.0,17.21956
2023-08-02,117219560.0,17.21956
2023-08-03,114475560.0,14.475560000000009
2023-08-04,116603560.0,16.603560000000005
2023-08-07,117443560.0,17.44356
2023-08-08,115987560.0,15.98755999999999
2023-08-09,118507560.0,18.50756
2023-08-10,116603560.0,16.603560000000005
2023-08-11,118059560.0,18.059559999999998
2023-08-14,119963560.0,19.96355999999999
2023-08-15,119123560.0,19.123559999999994
2023-08-16,119123560.0,19.123559999999994
2023-08-17,119795560.0,19.795560000000002
2023-08-18,112963560.0,12.963560000000008
2023-08-21,111731560.0,11.731559999999996
2023-08-22,111507560.0,11.507559999999994
2023-08-23,109379560.0,9.379559999999998
2023-08-24,112123560.0,12.123560000000012
2023-08-25,110667560.0,10.667559999999998
2023-08-28,114475560.0,14.475560000000009
2023-08-29,115147560.0,15.147559999999993
2023-08-30,115987560.0,15.98755999999999
2023-08-31,117667560.0,17.667560000000005
2023-09-01,117667560.0,17.667560000000005
2023-09-04,117667560.0,17.667560000000005
2023-09-05,118507560.0,18.50756
2023-09-06,123603560.0,23.60355999999999
2023-09-07,122147560.0,22.14756
2023-09-08,122539560.0,22.53955999999999
2023-09-11,119347560.0,19.347559999999998
2023-09-12,122539560.0,22.53955999999999
2023-09-13,121083560.0,21.083560000000002
2023-09-14,118507560.0,18.50756
2023-09-15,117667560.0,17.667560000000005
2023-09-18,117667560.0,17.667560000000005
2023-09-19,119963560.0,19.96355999999999
2023-09-20,121083560.0,21.083560000000002
2023-09-21,121083560.0,21.083560000000002
2023-09-22,116379560.0,16.379560000000005
2023-09-25,110891560.0,10.89156
2023-09-26,111731560.0,11.731559999999996
2023-09-27,112963560.0,12.963560000000008
2023-09-28,113411560.0,13.411559999999989
2023-09-29,112123560.0,12.123560000000012
2023-10-02,110853480.0,10.853479999999994
2023-10-03,106093480.0,6.093480000000007
2023-10-04,105393480.0,5.393479999999995
2023-10-05,104413480.0,4.413479999999992
2023-10-06,104273480.0,4.273480000000007
