date,value,return
2022-06-29,85787565.2,-14.212434799999995
2022-06-30,84424885.2,-15.575114800000001
2022-07-01,83874885.2,-16.125114799999995
2022-07-04,82897885.2,-17.102114800000003
2022-07-05,81316885.2,-18.6831148
2022-07-06,79129885.2,-20.870114799999996
2022-07-07,79805885.2,-20.194114799999994
2022-07-08,79963885.2,-20.036114799999993
2022-07-11,79072885.2,-20.927114800000002
2022-07-12,79665885.2,-20.33411479999999
2022-07-13,78913885.2,-21.0861148
2022-07-14,79248885.2,-20.751114799999993
2022-07-15,78704885.2,-21.295114799999993
2022-07-18,78485885.2,-21.514114799999994
2022-07-19,78703885.2,-21.296114799999998
2022-07-20,79892885.2,-20.10711479999999
2022-07-21,80461885.2,-19.538114799999995
2022-07-22,81027885.2,-18.972114799999996
2022-07-25,80556885.2,-19.443114799999993
2022-07-26,80572885.2,-19.427114800000002
2022-07-27,80693885.2,-19.306114799999996
2022-07-28,80954885.2,-19.045114799999997
2022-07-29,80747885.2,-19.252114799999998
2022-08-01,81490885.2,-18.509114799999992
2022-08-02,82162885.2,-17.8371148
2022-08-03,83246885.2,-16.753114800000002
2022-08-04,84144885.2,-15.855114799999992
2022-08-05,83802885.2,-16.1971148
2022-08-08,84022885.2,-15.977114799999992
2022-08-09,83892885.2,-16.107114799999998
2022-08-10,83768885.2,-16.2311148
2022-08-11,84188885.2,-15.811114799999991
2022-08-12,84455885.2,-15.544114799999997
2022-08-15,85339885.2,-14.660114800000002
2022-08-16,85322885.2,-14.677114800000002
2022-08-17,84903885.2,-15.096114799999993
2022-08-18,84945885.2,-15.054114799999995
2022-08-19,84534885.2,-15.465114800000002
2022-08-22,84537885.2,-15.462114799999993
2022-08-23,85006885.2,-14.993114799999995
2022-08-24,85510885.2,-14.489114800000003
2022-08-25,85991885.2,-14.008114799999994
2022-08-26,86689885.2,-13.310114799999994
2022-08-29,87108885.2,-12.891114799999992
2022-08-30,87974885.2,-12.025114799999992
2022-08-31,87672885.2,-12.327114799999993
2022-09-01,87672885.2,-12.327114799999993
2022-09-02,87672885.2,-12.327114799999993
2022-09-05,86886885.2,-13.113114799999991
2022-09-06,86945885.2,-13.054114799999994
2022-09-07,84632885.2,-15.367114799999992
2022-09-08,84389885.2,-15.610114799999996
2022-09-09,85029885.2,-14.970114800000001
2022-09-12,85741885.2,-14.2581148
2022-09-13,85641885.2,-14.3581148
2022-09-14,85002885.2,-14.9971148
2022-09-15,85189885.2,-14.810114799999996
2022-09-16,84486885.2,-15.513114799999993
2022-09-19,83388885.2,-16.611114799999992
2022-09-20,84015885.2,-15.984114799999993
2022-09-21,83277885.2,-16.7221148
2022-09-22,83364885.2,-16.635114799999997
2022-09-23,82770885.2,-17.2291148
2022-09-26,82018885.2,-17.981114799999997
2022-09-27,80844885.2,-19.155114799999996
2022-09-28,78292097.2,-21.7079028
2022-09-29,77862097.2,-22.1379028
2022-09-30,78489097.2,-21.510902799999997
2022-10-03,75265097.2,-24.734902799999993
2022-10-04,74924097.2,-25.075902799999994
2022-10-05,75761097.2,-24.238902799999995
2022-10-06,73889097.2,-26.1109028
2022-10-07,70554097.2,-29.445902800000002
2022-10-10,71683097.2,-28.316902799999998
2022-10-11,70126097.2,-29.873902799999996
2022-10-12,71970097.2,-28.029902799999995
2022-10-13,73187097.2,-26.812902799999993
2022-10-14,74410097.2,-25.589902799999997
2022-10-17,74021097.2,-25.978902799999993
2022-10-18,74555097.2,-25.4449028
2022-10-19,74204097.2,-25.795902799999993
2022-10-20,74642097.2,-25.357902799999998
2022-10-21,72383097.2,-27.6169028
2022-10-24,70467097.2,-29.532902799999995
2022-10-25,71693097.2,-28.3069028
2022-10-26,72271097.2,-27.7289028
2022-10-27,74563097.2,-25.436902799999995
2022-10-28,74440097.2,-25.5599028
2022-10-31,75222097.2,-24.777902799999996
2022-11-01,74920097.2,-25.0799028
2022-11-02,73574097.2,-26.4259028
2022-11-03,74079097.2,-25.9209028
2022-11-04,73181097.2,-26.8189028
2022-11-07,72843097.2,-27.156902799999994
2022-11-08,74373097.2,-25.626902799999996
2022-11-09,75702097.2,-24.297902799999992
2022-11-10,73242097.2,-26.7579028
2022-11-11,75006097.2,-24.9939028
2022-11-14,74688097.2,-25.3119028
2022-11-15,72754097.2,-27.2459028
2022-11-16,75182097.2,-24.817902800000002
2022-11-17,76645097.2,-23.354902799999998
2022-11-18,75913097.2,-24.086902799999997
2022-11-21,74748097.2,-25.251902799999993
2022-11-22,74216097.2,-25.783902800000003
2022-11-23,74654097.2,-25.345902799999998
2022-11-24,73559097.2,-26.4409028
2022-11-25,74835097.2,-25.1649028
2022-11-28,77006097.2,-22.9939028
2022-11-29,78860097.2,-21.139902799999998
2022-11-30,79412097.2,-20.587902800000002
2022-12-01,77507097.2,-22.492902799999992
2022-12-02,81010097.2,-18.989902800000003
2022-12-05,81542097.2,-18.457902799999992
2022-12-06,78321097.2,-21.6789028
2022-12-07,77549097.2,-22.450902799999994
2022-12-08,77008097.2,-22.9919028
2022-12-09,77283097.2,-22.716902799999993
2022-12-12,76625097.2,-23.374902799999997
2022-12-13,77204097.2,-22.7959028
2022-12-14,77520097.2,-22.479902799999994
2022-12-15,77885097.2,-22.114902800000003
2022-12-16,77588097.2,-22.411902799999993
2022-12-19,77304097.2,-22.6959028
2022-12-20,76859097.2,-23.140902799999996
2022-12-21,76749097.2,-23.250902799999995
2022-12-22,76676097.2,-23.323902799999995
2022-12-23,76607097.2,-23.392902799999995
2022-12-26,75670097.2,-24.329902799999992
2022-12-27,76136401.2,-23.8635988
2022-12-28,76698401.2,-23.3015988
2022-12-29,76390401.2,-23.609598799999997
2022-12-30,75676401.2,-24.323598800000003
