date,value,return
2022-11-07,70400200.0,-29.5998
2022-11-08,71396200.0,-28.6038
2022-11-09,72507200.0,-27.492799999999995
2022-11-10,69495200.0,-30.5048
2022-11-11,73063200.0,-26.936800000000005
2022-11-14,73905200.0,-26.094799999999996
2022-11-15,73971200.0,-26.028799999999997
2022-11-16,74625200.0,-25.374799999999997
2022-11-17,77776200.0,-22.223800000000004
2022-11-18,77056200.0,-22.943800000000003
2022-11-21,76251200.0,-23.748800000000003
2022-11-22,74175200.0,-25.824800000000003
2022-11-23,74615200.0,-25.384799999999995
2022-11-24,72794200.0,-27.205800000000004
2022-11-25,74848200.0,-25.1518
2022-11-28,77955200.0,-22.0448
2022-11-29,80241200.0,-19.758799999999997
2022-11-30,82053200.0,-17.946799999999996
2022-12-01,80340200.0,-19.659800000000004
2022-12-02,84829200.0,-15.170799999999996
2022-12-05,85269200.0,-14.730799999999999
2022-12-06,81540200.0,-18.459800000000005
2022-12-07,79984200.0,-20.015799999999995
2022-12-08,77619200.0,-22.3808
2022-12-09,78172200.0,-21.827799999999996
2022-12-12,78226200.0,-21.773799999999998
2022-12-13,78631200.0,-21.3688
2022-12-14,78537200.0,-21.462800000000005
2022-12-15,79768200.0,-20.2318
2022-12-16,77987200.0,-22.0128
2022-12-19,78335200.0,-21.664799999999996
2022-12-20,77836200.0,-22.163800000000002
2022-12-21,78052200.0,-21.947799999999994
2022-12-22,78149200.0,-21.850800000000003
2022-12-23,78290200.0,-21.7098
2022-12-26,76791200.0,-23.208799999999997
2022-12-27,76930200.0,-23.069799999999997
2022-12-28,77940200.0,-22.059799999999996
2022-12-29,78700200.0,-21.2998
2022-12-30,77940200.0,-22.059799999999996
